date,action,server_port,message,ssh,perform,ip,asn,network_provider,domain,route,type,calling_code,city,continent_code,continent,country_code,country,is_eu,latitude,longitude,postal,region,region_code,is_tor,is_proxy,is_anonymous,is_known_attacker,is_known_abuser,is_threat,is_bogon,status
2020-09-08 22:40:39.591,actions,519,NOTICE,sshd,Unban,141.98.10.209,AS209605,UAB Host Baltic,serveroffer.net,141.98.10.0/24,isp,370,None,EU,Europe,LT,Republic of Lithuania,True,56.0,24.0,None,None,None,False,False,False,False,False,False,False,200
2020-09-08 23:36:14.826,filter,519,INFO,sshd,Found,167.114.237.46,AS16276,OVH SAS,ovh.com,167.114.224.0/19,hosting,33,Roubaix,EU,Europe,FR,France,True,50.6974,3.178,59100,Hauts-de-France,HDF,False,False,False,False,False,False,False,200
2020-09-08 23:36:15.103,actions,519,NOTICE,sshd,Ban,167.114.237.46,AS16276,OVH SAS,ovh.com,167.114.224.0/19,hosting,33,Roubaix,EU,Europe,FR,France,True,50.6974,3.178,59100,Hauts-de-France,HDF,False,False,False,False,False,False,False,200
2020-09-08 23:36:17.541,filter,519,INFO,sshd,Found,167.114.237.46,AS16276,OVH SAS,ovh.com,167.114.224.0/19,hosting,33,Roubaix,EU,Europe,FR,France,True,50.6974,3.178,59100,Hauts-de-France,HDF,False,False,False,False,False,False,False,200
2020-09-08 23:36:17.743,actions,519,NOTICE,sshd,already banned,167.114.237.46,AS16276,OVH SAS,ovh.com,167.114.224.0/19,hosting,33,Roubaix,EU,Europe,FR,France,True,50.6974,3.178,59100,Hauts-de-France,HDF,False,False,False,False,False,False,False,200
2020-09-08 23:40:15.884,filter,519,INFO,sshd,Found,185.164.138.21,AS62240,Clouvider Limited,clouvider.co.uk,185.164.136.0/22,isp,44,London,EU,Europe,GB,United Kingdom,True,51.5164,-0.09300000000000001,EC2V,England,ENG,False,False,False,False,False,False,False,200
2020-09-08 23:40:15.889,filter,519,INFO,sshd,Found,185.164.138.21,AS62240,Clouvider Limited,clouvider.co.uk,185.164.136.0/22,isp,44,London,EU,Europe,GB,United Kingdom,True,51.5164,-0.09300000000000001,EC2V,England,ENG,False,False,False,False,False,False,False,200
2020-09-08 23:40:16.100,actions,519,NOTICE,sshd,Ban,185.164.138.21,AS62240,Clouvider Limited,clouvider.co.uk,185.164.136.0/22,isp,44,London,EU,Europe,GB,United Kingdom,True,51.5164,-0.09300000000000001,EC2V,England,ENG,False,False,False,False,False,False,False,200
2020-09-08 23:40:17.827,filter,519,INFO,sshd,Found,185.164.138.21,AS62240,Clouvider Limited,clouvider.co.uk,185.164.136.0/22,isp,44,London,EU,Europe,GB,United Kingdom,True,51.5164,-0.09300000000000001,EC2V,England,ENG,False,False,False,False,False,False,False,200
2020-09-08 23:45:28.290,filter,519,INFO,sshd,Found,54.38.183.181,AS16276,OVH SAS,ovh.com,54.38.0.0/16,hosting,33,None,EU,Europe,FR,France,True,48.8582,2.3387,None,None,None,False,False,False,False,False,False,False,200
2020-09-08 23:45:28.291,filter,519,INFO,sshd,Found,54.38.183.181,AS16276,OVH SAS,ovh.com,54.38.0.0/16,hosting,33,None,EU,Europe,FR,France,True,48.8582,2.3387,None,None,None,False,False,False,False,False,False,False,200
2020-09-08 23:45:28.611,actions,519,NOTICE,sshd,Ban,54.38.183.181,AS16276,OVH SAS,ovh.com,54.38.0.0/16,hosting,33,None,EU,Europe,FR,France,True,48.8582,2.3387,None,None,None,False,False,False,False,False,False,False,200
2020-09-08 23:45:30.136,filter,519,INFO,sshd,Found,54.38.183.181,AS16276,OVH SAS,ovh.com,54.38.0.0/16,hosting,33,None,EU,Europe,FR,France,True,48.8582,2.3387,None,None,None,False,False,False,False,False,False,False,200
2020-09-08 23:54:38.552,filter,519,INFO,sshd,Found,45.95.168.157,AS42864,Giganet Internet Szolgaltato Kft,giganet.hu,45.95.168.0/22,isp,385,Sisak,EU,Europe,HR,Croatia,True,45.4675,16.3868,44000,Sisak-Moslavina,3,False,False,False,False,False,False,False,200
2020-09-08 23:54:38.558,actions,519,NOTICE,sshd,Ban,45.95.168.157,AS42864,Giganet Internet Szolgaltato Kft,giganet.hu,45.95.168.0/22,isp,385,Sisak,EU,Europe,HR,Croatia,True,45.4675,16.3868,44000,Sisak-Moslavina,3,False,False,False,False,False,False,False,200
2020-09-08 23:54:40.278,filter,519,INFO,sshd,Found,45.95.168.157,AS42864,Giganet Internet Szolgaltato Kft,giganet.hu,45.95.168.0/22,isp,385,Sisak,EU,Europe,HR,Croatia,True,45.4675,16.3868,44000,Sisak-Moslavina,3,False,False,False,False,False,False,False,200
2020-09-09 00:12:25.887,actions,519,NOTICE,sshd,Unban,51.178.137.106, None, None, None, None, None,33,None,EU,Europe,FR,France,True,48.8582,2.3387,None,None,None,False,False,False,False,False,False,False,200
2020-09-09 00:44:08.308,filter,519,INFO,sshd,Found,195.24.129.234,AS6702,Science Production Company Trifle Ltd.,apex.dp.ua,195.24.128.0/19,isp,380,None,EU,Europe,UA,Ukraine,False,50.4522,30.5287,None,None,None,False,False,False,False,False,False,False,200
2020-09-09 00:44:08.310,filter,519,INFO,sshd,Found,195.24.129.234,AS6702,Science Production Company Trifle Ltd.,apex.dp.ua,195.24.128.0/19,isp,380,None,EU,Europe,UA,Ukraine,False,50.4522,30.5287,None,None,None,False,False,False,False,False,False,False,200
2020-09-09 00:44:08.392,actions,519,NOTICE,sshd,Ban,195.24.129.234,AS6702,Science Production Company Trifle Ltd.,apex.dp.ua,195.24.128.0/19,isp,380,None,EU,Europe,UA,Ukraine,False,50.4522,30.5287,None,None,None,False,False,False,False,False,False,False,200
2020-09-09 00:44:09.920,filter,519,INFO,sshd,Found,195.24.129.234,AS6702,Science Production Company Trifle Ltd.,apex.dp.ua,195.24.128.0/19,isp,380,None,EU,Europe,UA,Ukraine,False,50.4522,30.5287,None,None,None,False,False,False,False,False,False,False,200
2020-09-09 01:05:03.130,actions,519,NOTICE,sshd,Unban,92.222.77.8,AS16276,OVH SAS,ovh.com,92.222.0.0/16,hosting,33,Paris,EU,Europe,FR,France,True,48.8607,2.3281,75001,Île-de-France,IDF,False,False,False,False,False,False,False,200
2020-09-09 01:09:27.262,filter,519,INFO,sshd,Found,141.98.9.163,AS133398,Tele Asia Limited,tele-asia.net,141.98.9.0/24,isp,370,None,EU,Europe,LT,Republic of Lithuania,True,56.0,24.0,None,None,None,False,False,False,False,False,False,False,200
2020-09-09 01:09:27.270,filter,519,INFO,sshd,Found,141.98.9.163,AS133398,Tele Asia Limited,tele-asia.net,141.98.9.0/24,isp,370,None,EU,Europe,LT,Republic of Lithuania,True,56.0,24.0,None,None,None,False,False,False,False,False,False,False,200
2020-09-09 01:09:27.470,actions,519,NOTICE,sshd,Ban,141.98.9.163,AS133398,Tele Asia Limited,tele-asia.net,141.98.9.0/24,isp,370,None,EU,Europe,LT,Republic of Lithuania,True,56.0,24.0,None,None,None,False,False,False,False,False,False,False,200
2020-09-09 01:09:28.875,filter,519,INFO,sshd,Found,141.98.9.163,AS133398,Tele Asia Limited,tele-asia.net,141.98.9.0/24,isp,370,None,EU,Europe,LT,Republic of Lithuania,True,56.0,24.0,None,None,None,False,False,False,False,False,False,False,200
2020-09-09 01:09:30.480,filter,519,INFO,sshd,Found,141.98.9.164,AS133398,Tele Asia Limited,tele-asia.net,141.98.9.0/24,isp,370,None,EU,Europe,LT,Republic of Lithuania,True,56.0,24.0,None,None,None,False,False,False,False,False,False,False,200
2020-09-09 01:09:30.481,filter,519,INFO,sshd,Found,141.98.9.164,AS133398,Tele Asia Limited,tele-asia.net,141.98.9.0/24,isp,370,None,EU,Europe,LT,Republic of Lithuania,True,56.0,24.0,None,None,None,False,False,False,False,False,False,False,200
2020-09-09 01:09:30.707,actions,519,NOTICE,sshd,Ban,141.98.9.164,AS133398,Tele Asia Limited,tele-asia.net,141.98.9.0/24,isp,370,None,EU,Europe,LT,Republic of Lithuania,True,56.0,24.0,None,None,None,False,False,False,False,False,False,False,200
2020-09-09 01:09:31.351,filter,519,INFO,sshd,Found,141.98.9.165,AS133398,Tele Asia Limited,tele-asia.net,141.98.9.0/24,isp,370,None,EU,Europe,LT,Republic of Lithuania,True,56.0,24.0,None,None,None,False,False,False,False,False,False,False,200
2020-09-09 01:09:31.355,filter,519,INFO,sshd,Found,141.98.9.165,AS133398,Tele Asia Limited,tele-asia.net,141.98.9.0/24,isp,370,None,EU,Europe,LT,Republic of Lithuania,True,56.0,24.0,None,None,None,False,False,False,False,False,False,False,200
2020-09-09 01:09:31.936,actions,519,NOTICE,sshd,Ban,141.98.9.165,AS133398,Tele Asia Limited,tele-asia.net,141.98.9.0/24,isp,370,None,EU,Europe,LT,Republic of Lithuania,True,56.0,24.0,None,None,None,False,False,False,False,False,False,False,200
2020-09-09 01:09:33.401,filter,519,INFO,sshd,Found,141.98.9.165,AS133398,Tele Asia Limited,tele-asia.net,141.98.9.0/24,isp,370,None,EU,Europe,LT,Republic of Lithuania,True,56.0,24.0,None,None,None,False,False,False,False,False,False,False,200
2020-09-09 01:09:36.107,filter,519,INFO,sshd,Found,141.98.9.166,AS133398,Tele Asia Limited,tele-asia.net,141.98.9.0/24,isp,370,None,EU,Europe,LT,Republic of Lithuania,True,56.0,24.0,None,None,None,False,False,False,False,False,False,False,200
2020-09-09 01:09:36.108,filter,519,INFO,sshd,Found,141.98.9.166,AS133398,Tele Asia Limited,tele-asia.net,141.98.9.0/24,isp,370,None,EU,Europe,LT,Republic of Lithuania,True,56.0,24.0,None,None,None,False,False,False,False,False,False,False,200
2020-09-09 01:09:36.175,actions,519,NOTICE,sshd,Ban,141.98.9.166,AS133398,Tele Asia Limited,tele-asia.net,141.98.9.0/24,isp,370,None,EU,Europe,LT,Republic of Lithuania,True,56.0,24.0,None,None,None,False,False,False,False,False,False,False,200
2020-09-09 01:09:38.814,filter,519,INFO,sshd,Found,141.98.9.166,AS133398,Tele Asia Limited,tele-asia.net,141.98.9.0/24,isp,370,None,EU,Europe,LT,Republic of Lithuania,True,56.0,24.0,None,None,None,False,False,False,False,False,False,False,200
2020-09-09 01:09:40.419,filter,519,INFO,sshd,Found,141.98.9.167,AS133398,Tele Asia Limited,tele-asia.net,141.98.9.0/24,isp,370,None,EU,Europe,LT,Republic of Lithuania,True,56.0,24.0,None,None,None,False,False,False,False,False,False,False,200
2020-09-09 01:09:40.803,actions,519,NOTICE,sshd,Ban,141.98.9.167,AS133398,Tele Asia Limited,tele-asia.net,141.98.9.0/24,isp,370,None,EU,Europe,LT,Republic of Lithuania,True,56.0,24.0,None,None,None,False,False,False,False,False,False,False,200
2020-09-09 01:09:42.338,filter,519,INFO,sshd,Found,141.98.9.167,AS133398,Tele Asia Limited,tele-asia.net,141.98.9.0/24,isp,370,None,EU,Europe,LT,Republic of Lithuania,True,56.0,24.0,None,None,None,False,False,False,False,False,False,False,200
2020-09-09 01:09:45.694,filter,519,INFO,sshd,Found,141.98.9.162,AS133398,Tele Asia Limited,tele-asia.net,141.98.9.0/24,isp,370,None,EU,Europe,LT,Republic of Lithuania,True,56.0,24.0,None,None,None,False,False,False,False,False,False,False,200
2020-09-09 01:09:45.700,filter,519,INFO,sshd,Found,141.98.9.162,AS133398,Tele Asia Limited,tele-asia.net,141.98.9.0/24,isp,370,None,EU,Europe,LT,Republic of Lithuania,True,56.0,24.0,None,None,None,False,False,False,False,False,False,False,200
2020-09-09 01:09:46.081,actions,519,NOTICE,sshd,Ban,141.98.9.162,AS133398,Tele Asia Limited,tele-asia.net,141.98.9.0/24,isp,370,None,EU,Europe,LT,Republic of Lithuania,True,56.0,24.0,None,None,None,False,False,False,False,False,False,False,200
2020-09-09 01:09:47.335,filter,519,INFO,sshd,Found,141.98.9.162,AS133398,Tele Asia Limited,tele-asia.net,141.98.9.0/24,isp,370,None,EU,Europe,LT,Republic of Lithuania,True,56.0,24.0,None,None,None,False,False,False,False,False,False,False,200
2020-09-09 01:15:45.590,filter,519,INFO,sshd,Found,192.42.116.16,AS1101,SURFnet bv,surf.nl,192.42.116.0/22,isp,31,Amsterdam,EU,Europe,NL,Netherlands,True,52.3759,4.8975,1012,North Holland,NH,True,False,False,True,False,True,False,200
2020-09-09 01:15:46.099,actions,519,NOTICE,sshd,Ban,192.42.116.16,AS1101,SURFnet bv,surf.nl,192.42.116.0/22,isp,31,Amsterdam,EU,Europe,NL,Netherlands,True,52.3759,4.8975,1012,North Holland,NH,True,False,False,True,False,True,False,200
2020-09-09 01:15:47.310,filter,519,INFO,sshd,Found,192.42.116.16,AS1101,SURFnet bv,surf.nl,192.42.116.0/22,isp,31,Amsterdam,EU,Europe,NL,Netherlands,True,52.3759,4.8975,1012,North Holland,NH,True,False,False,True,False,True,False,200
2020-09-09 01:16:26.201,filter,519,INFO,sshd,Found,212.83.166.62,AS12876,ONLINE S.A.S.,online.net,212.83.160.0/19,hosting,33,Paris,EU,Europe,FR,France,True,48.8579,2.3491,75015,Île-de-France,IDF,True,False,False,True,False,True,False,200
2020-09-09 01:16:26.401,actions,519,NOTICE,sshd,Ban,212.83.166.62,AS12876,ONLINE S.A.S.,online.net,212.83.160.0/19,hosting,33,Paris,EU,Europe,FR,France,True,48.8579,2.3491,75015,Île-de-France,IDF,True,False,False,True,False,True,False,200
2020-09-09 01:16:28.170,filter,519,INFO,sshd,Found,212.83.166.62,AS12876,ONLINE S.A.S.,online.net,212.83.160.0/19,hosting,33,Paris,EU,Europe,FR,France,True,48.8579,2.3491,75015,Île-de-France,IDF,True,False,False,True,False,True,False,200
2020-09-09 01:16:28.434,actions,519,NOTICE,sshd,already banned,212.83.166.62,AS12876,ONLINE S.A.S.,online.net,212.83.160.0/19,hosting,33,Paris,EU,Europe,FR,France,True,48.8579,2.3491,75015,Île-de-France,IDF,True,False,False,True,False,True,False,200
2020-09-09 01:17:04.756,filter,519,INFO,sshd,Found,171.25.193.25,AS198093,Foreningen for digitala fri- och rattigheter,dfri.se,171.25.193.0/24,business,46,None,EU,Europe,SE,Sweden,True,59.3247,18.055999999999997,None,None,None,True,False,False,True,False,True,False,200
2020-09-09 01:17:05.087,actions,519,NOTICE,sshd,Ban,171.25.193.25,AS198093,Foreningen for digitala fri- och rattigheter,dfri.se,171.25.193.0/24,business,46,None,EU,Europe,SE,Sweden,True,59.3247,18.055999999999997,None,None,None,True,False,False,True,False,True,False,200
2020-09-09 01:17:06.656,filter,519,INFO,sshd,Found,171.25.193.25,AS198093,Foreningen for digitala fri- och rattigheter,dfri.se,171.25.193.0/24,business,46,None,EU,Europe,SE,Sweden,True,59.3247,18.055999999999997,None,None,None,True,False,False,True,False,True,False,200
2020-09-09 01:18:21.300,filter,519,INFO,sshd,Found,171.25.193.20,AS198093,Foreningen for digitala fri- och rattigheter,dfri.se,171.25.193.0/24,business,46,None,EU,Europe,SE,Sweden,True,59.3247,18.055999999999997,None,None,None,True,False,False,True,False,True,False,200
2020-09-09 01:18:21.892,actions,519,NOTICE,sshd,Ban,171.25.193.20,AS198093,Foreningen for digitala fri- och rattigheter,dfri.se,171.25.193.0/24,business,46,None,EU,Europe,SE,Sweden,True,59.3247,18.055999999999997,None,None,None,True,False,False,True,False,True,False,200
2020-09-09 01:18:24.010,filter,519,INFO,sshd,Found,171.25.193.20,AS198093,Foreningen for digitala fri- och rattigheter,dfri.se,171.25.193.0/24,business,46,None,EU,Europe,SE,Sweden,True,59.3247,18.055999999999997,None,None,None,True,False,False,True,False,True,False,200
2020-09-09 01:19:40.837,filter,519,INFO,sshd,Found,212.47.229.4,AS12876,ONLINE S.A.S.,online.net,212.47.224.0/19,hosting,33,None,EU,Europe,FR,France,True,48.8582,2.3387,None,None,None,True,False,False,True,False,True,False,200
2020-09-09 01:19:41.284,actions,519,NOTICE,sshd,Ban,212.47.229.4,AS12876,ONLINE S.A.S.,online.net,212.47.224.0/19,hosting,33,None,EU,Europe,FR,France,True,48.8582,2.3387,None,None,None,True,False,False,True,False,True,False,200
2020-09-09 01:19:42.496,filter,519,INFO,sshd,Found,212.47.229.4,AS12876,ONLINE S.A.S.,online.net,212.47.224.0/19,hosting,33,None,EU,Europe,FR,France,True,48.8582,2.3387,None,None,None,True,False,False,True,False,True,False,200
2020-09-09 01:20:26.054,filter,519,INFO,sshd,Found,94.102.51.78,AS202425,IP Volume inc,ipvolume.net,94.102.51.0/24,hosting,31,Amsterdam,EU,Europe,NL,Netherlands,True,52.3759,4.8975,1012,North Holland,NH,True,False,False,True,False,True,False,200
2020-09-09 01:20:26.607,actions,519,NOTICE,sshd,Ban,94.102.51.78,AS202425,IP Volume inc,ipvolume.net,94.102.51.0/24,hosting,31,Amsterdam,EU,Europe,NL,Netherlands,True,52.3759,4.8975,1012,North Holland,NH,True,False,False,True,False,True,False,200
2020-09-09 01:20:27.681,filter,519,INFO,sshd,Found,94.102.51.78,AS202425,IP Volume inc,ipvolume.net,94.102.51.0/24,hosting,31,Amsterdam,EU,Europe,NL,Netherlands,True,52.3759,4.8975,1012,North Holland,NH,True,False,False,True,False,True,False,200
2020-09-09 01:20:46.677,actions,519,NOTICE,sshd,Unban,46.101.11.213,AS14061,DigitalOcean,digitalocean.com,46.101.0.0/18,hosting,44,London,EU,Europe,GB,United Kingdom,True,51.5177,-0.6215,SL1,England,ENG,False,False,False,False,False,False,False,200
2020-09-09 01:21:05.750,filter,519,INFO,sshd,Found,185.220.101.8,AS200052,Joshua Peter McQuistan,feralhosting.com,185.220.101.0/24,hosting,49,None,EU,Europe,DE,Germany,True,51.2993,9.491,None,None,None,True,False,False,True,False,True,False,200
2020-09-09 01:21:06.039,actions,519,NOTICE,sshd,Ban,185.220.101.8,AS200052,Joshua Peter McQuistan,feralhosting.com,185.220.101.0/24,hosting,49,None,EU,Europe,DE,Germany,True,51.2993,9.491,None,None,None,True,False,False,True,False,True,False,200
2020-09-09 01:21:08.069,filter,519,INFO,sshd,Found,185.220.101.8,AS200052,Joshua Peter McQuistan,feralhosting.com,185.220.101.0/24,hosting,49,None,EU,Europe,DE,Germany,True,51.2993,9.491,None,None,None,True,False,False,True,False,True,False,200
2020-09-09 01:21:08.261,actions,519,NOTICE,sshd,already banned,185.220.101.8,AS200052,Joshua Peter McQuistan,feralhosting.com,185.220.101.0/24,hosting,49,None,EU,Europe,DE,Germany,True,51.2993,9.491,None,None,None,True,False,False,True,False,True,False,200
2020-09-09 01:22:24.849,filter,519,INFO,sshd,Found,185.220.101.211,AS200052,Joshua Peter McQuistan,feralhosting.com,185.220.101.0/24,hosting,49,None,EU,Europe,DE,Germany,True,51.2993,9.491,None,None,None,True,False,False,True,False,True,False,200
2020-09-09 01:22:24.884,actions,519,NOTICE,sshd,Ban,185.220.101.211,AS200052,Joshua Peter McQuistan,feralhosting.com,185.220.101.0/24,hosting,49,None,EU,Europe,DE,Germany,True,51.2993,9.491,None,None,None,True,False,False,True,False,True,False,200
2020-09-09 01:22:27.556,filter,519,INFO,sshd,Found,185.220.101.211,AS200052,Joshua Peter McQuistan,feralhosting.com,185.220.101.0/24,hosting,49,None,EU,Europe,DE,Germany,True,51.2993,9.491,None,None,None,True,False,False,True,False,True,False,200
2020-09-09 01:22:28.120,actions,519,NOTICE,sshd,already banned,185.220.101.211,AS200052,Joshua Peter McQuistan,feralhosting.com,185.220.101.0/24,hosting,49,None,EU,Europe,DE,Germany,True,51.2993,9.491,None,None,None,True,False,False,True,False,True,False,200
2020-09-09 01:24:22.173,filter,519,INFO,sshd,Found,185.247.224.42,AS200651,Flokinet Ltd,flokinet.is,185.247.224.0/24,hosting,40,None,EU,Europe,RO,Romania,True,45.9968,24.997,None,None,None,False,False,False,False,False,True,False,200
2020-09-09 01:24:22.281,actions,519,NOTICE,sshd,Ban,185.247.224.42,AS200651,Flokinet Ltd,flokinet.is,185.247.224.0/24,hosting,40,None,EU,Europe,RO,Romania,True,45.9968,24.997,None,None,None,False,False,False,False,False,True,False,200
2020-09-09 01:24:23.866,filter,519,INFO,sshd,Found,185.247.224.42,AS200651,Flokinet Ltd,flokinet.is,185.247.224.0/24,hosting,40,None,EU,Europe,RO,Romania,True,45.9968,24.997,None,None,None,False,False,False,False,False,True,False,200
2020-09-09 01:25:12.413,filter,519,INFO,sshd,Found,178.20.55.16,AS50618,IELO-LIAZO SERVICES SAS,ielo-liazo.com,178.20.48.0/21,isp,33,Saint-Maur-des-Fossés,EU,Europe,FR,France,True,48.7954,2.4947,94100,Île-de-France,IDF,True,False,False,True,False,True,False,200
2020-09-09 01:25:12.580,actions,519,NOTICE,sshd,Ban,178.20.55.16,AS50618,IELO-LIAZO SERVICES SAS,ielo-liazo.com,178.20.48.0/21,isp,33,Saint-Maur-des-Fossés,EU,Europe,FR,France,True,48.7954,2.4947,94100,Île-de-France,IDF,True,False,False,True,False,True,False,200
2020-09-09 01:25:14.112,filter,519,INFO,sshd,Found,178.20.55.16,AS50618,IELO-LIAZO SERVICES SAS,ielo-liazo.com,178.20.48.0/21,isp,33,Saint-Maur-des-Fossés,EU,Europe,FR,France,True,48.7954,2.4947,94100,Île-de-France,IDF,True,False,False,True,False,True,False,200
2020-09-09 01:25:55.280,filter,519,INFO,sshd,Found,185.220.102.254,AS60729,Zwiebelfreunde e.V.,zwiebelfreunde.de,185.220.102.0/24,isp,49,None,EU,Europe,DE,Germany,True,51.2993,9.491,None,None,None,True,False,False,True,False,True,False,200
2020-09-09 01:25:55.299,actions,519,NOTICE,sshd,Ban,185.220.102.254,AS60729,Zwiebelfreunde e.V.,zwiebelfreunde.de,185.220.102.0/24,isp,49,None,EU,Europe,DE,Germany,True,51.2993,9.491,None,None,None,True,False,False,True,False,True,False,200
2020-09-09 01:25:56.934,filter,519,INFO,sshd,Found,185.220.102.254,AS60729,Zwiebelfreunde e.V.,zwiebelfreunde.de,185.220.102.0/24,isp,49,None,EU,Europe,DE,Germany,True,51.2993,9.491,None,None,None,True,False,False,True,False,True,False,200
2020-09-09 01:25:57.345,actions,519,NOTICE,sshd,Unban,178.32.221.225,AS16276,OVH SAS,ovh.com,178.32.0.0/15,hosting,33,None,EU,Europe,FR,France,True,48.8582,2.3387,None,None,None,False,False,False,False,False,False,False,200
2020-09-09 01:26:31.690,filter,519,INFO,sshd,Found,51.254.143.96,AS16276,OVH SAS,ovh.com,51.254.0.0/15,hosting,33,None,EU,Europe,FR,France,True,48.8582,2.3387,None,None,None,False,False,False,False,False,True,False,200
2020-09-09 01:26:32.027,actions,519,NOTICE,sshd,Ban,51.254.143.96,AS16276,OVH SAS,ovh.com,51.254.0.0/15,hosting,33,None,EU,Europe,FR,France,True,48.8582,2.3387,None,None,None,False,False,False,False,False,True,False,200
2020-09-09 01:26:33.303,filter,519,INFO,sshd,Found,51.254.143.96,AS16276,OVH SAS,ovh.com,51.254.0.0/15,hosting,33,None,EU,Europe,FR,France,True,48.8582,2.3387,None,None,None,False,False,False,False,False,True,False,200
2020-09-09 01:27:08.138,filter,519,INFO,sshd,Found,185.247.224.11,AS200651,Flokinet Ltd,flokinet.is,185.247.224.0/24,hosting,40,None,EU,Europe,RO,Romania,True,45.9968,24.997,None,None,None,False,False,False,False,False,True,False,200
2020-09-09 01:27:08.315,actions,519,NOTICE,sshd,Ban,185.247.224.11,AS200651,Flokinet Ltd,flokinet.is,185.247.224.0/24,hosting,40,None,EU,Europe,RO,Romania,True,45.9968,24.997,None,None,None,False,False,False,False,False,True,False,200
2020-09-09 01:27:10.856,filter,519,INFO,sshd,Found,185.247.224.11,AS200651,Flokinet Ltd,flokinet.is,185.247.224.0/24,hosting,40,None,EU,Europe,RO,Romania,True,45.9968,24.997,None,None,None,False,False,False,False,False,True,False,200
2020-09-09 01:28:35.602,filter,519,INFO,sshd,Found,51.15.43.205,AS12876,ONLINE S.A.S.,online.net,51.15.0.0/17,hosting,31,Haarlem,EU,Europe,NL,Netherlands,True,52.3812,4.6361,2011,North Holland,NH,True,False,False,True,False,True,False,200
2020-09-09 01:28:35.836,actions,519,NOTICE,sshd,Ban,51.15.43.205,AS12876,ONLINE S.A.S.,online.net,51.15.0.0/17,hosting,31,Haarlem,EU,Europe,NL,Netherlands,True,52.3812,4.6361,2011,North Holland,NH,True,False,False,True,False,True,False,200
2020-09-09 01:28:37.691,filter,519,INFO,sshd,Found,51.15.43.205,AS12876,ONLINE S.A.S.,online.net,51.15.0.0/17,hosting,31,Haarlem,EU,Europe,NL,Netherlands,True,52.3812,4.6361,2011,North Holland,NH,True,False,False,True,False,True,False,200
2020-09-09 01:29:29.669,filter,519,INFO,sshd,Found,193.239.232.101,AS41281,Scaling Networks AB,as41281.net,193.239.232.0/24,isp,46,None,EU,Europe,SE,Sweden,True,59.3247,18.055999999999997,None,None,None,True,False,False,True,False,True,False,200
2020-09-09 01:29:30.051,actions,519,NOTICE,sshd,Ban,193.239.232.101,AS41281,Scaling Networks AB,as41281.net,193.239.232.0/24,isp,46,None,EU,Europe,SE,Sweden,True,59.3247,18.055999999999997,None,None,None,True,False,False,True,False,True,False,200
2020-09-09 01:29:31.705,filter,519,INFO,sshd,Found,193.239.232.101,AS41281,Scaling Networks AB,as41281.net,193.239.232.0/24,isp,46,None,EU,Europe,SE,Sweden,True,59.3247,18.055999999999997,None,None,None,True,False,False,True,False,True,False,200
2020-09-09 01:30:10.275,filter,519,INFO,sshd,Found,185.220.101.195,AS200052,Joshua Peter McQuistan,feralhosting.com,185.220.101.0/24,hosting,49,None,EU,Europe,DE,Germany,True,51.2993,9.491,None,None,None,True,False,False,True,False,True,False,200
2020-09-09 01:30:10.387,actions,519,NOTICE,sshd,Ban,185.220.101.195,AS200052,Joshua Peter McQuistan,feralhosting.com,185.220.101.0/24,hosting,49,None,EU,Europe,DE,Germany,True,51.2993,9.491,None,None,None,True,False,False,True,False,True,False,200
2020-09-09 01:30:12.991,filter,519,INFO,sshd,Found,185.220.101.195,AS200052,Joshua Peter McQuistan,feralhosting.com,185.220.101.0/24,hosting,49,None,EU,Europe,DE,Germany,True,51.2993,9.491,None,None,None,True,False,False,True,False,True,False,200
2020-09-09 01:30:51.650,filter,519,INFO,sshd,Found,145.239.92.26,AS16276,OVH SAS,ovh.com,145.239.0.0/16,hosting,33,None,EU,Europe,FR,France,True,48.8582,2.3387,None,None,None,True,False,False,True,False,True,False,200
2020-09-09 01:30:51.722,actions,519,NOTICE,sshd,Ban,145.239.92.26,AS16276,OVH SAS,ovh.com,145.239.0.0/16,hosting,33,None,EU,Europe,FR,France,True,48.8582,2.3387,None,None,None,True,False,False,True,False,True,False,200
2020-09-09 01:30:53.750,filter,519,INFO,sshd,Found,145.239.92.26,AS16276,OVH SAS,ovh.com,145.239.0.0/16,hosting,33,None,EU,Europe,FR,France,True,48.8582,2.3387,None,None,None,True,False,False,True,False,True,False,200
2020-09-09 01:32:59.863,filter,519,INFO,sshd,Found,217.182.192.217,AS16276,OVH SAS,ovh.com,217.182.0.0/16,hosting,33,None,EU,Europe,FR,France,True,48.8582,2.3387,None,None,None,True,False,False,True,False,True,False,200
2020-09-09 01:32:59.947,actions,519,NOTICE,sshd,Ban,217.182.192.217,AS16276,OVH SAS,ovh.com,217.182.0.0/16,hosting,33,None,EU,Europe,FR,France,True,48.8582,2.3387,None,None,None,True,False,False,True,False,True,False,200
2020-09-09 01:33:02.579,filter,519,INFO,sshd,Found,217.182.192.217,AS16276,OVH SAS,ovh.com,217.182.0.0/16,hosting,33,None,EU,Europe,FR,France,True,48.8582,2.3387,None,None,None,True,False,False,True,False,True,False,200
2020-09-09 01:33:02.610,actions,519,NOTICE,sshd,already banned,217.182.192.217,AS16276,OVH SAS,ovh.com,217.182.0.0/16,hosting,33,None,EU,Europe,FR,France,True,48.8582,2.3387,None,None,None,True,False,False,True,False,True,False,200
