route_id,route,
2070,88.88.0.0/13,
2071,91.76.0.0/14,
2072,118.25.48.0/22,
2073,34.76.0.0/14,
2074,148.70.192.0/20,
2075,167.71.240.0/20,
2076,142.93.160.0/20,
2077,124.236.0.0/14,
2078,206.189.160.0/20,
2079,35.180.0.0/16,
2080,58.240.0.0/15,
2081,49.232.176.0/20,
2082,99.184.0.0/13,
2083,82.146.52.0/23,
2084,157.230.0.0/20,
2085,67.205.144.0/20,
2086,177.37.71.0/24,
2087,20.184.0.0/13,
2088,78.112.0.0/12,
2089,186.250.88.0/22,
2090,179.4.0.0/18,
2091,183.87.157.0/24,
2092,58.87.68.0/22,
2093,221.238.128.0/18,
2094,83.251.224.0/19,
2095,182.254.240.0/23,
2096,222.122.0.0/16,
2097,122.160.48.0/22,
2098,102.48.0.0/13,
2099,139.199.18.0/23,
2100,95.217.0.0/16,
2101,121.52.41.0/24,
2102,211.23.0.0/16,
2103,119.28.58.0/23,
2104,120.133.0.0/16,
2105,103.233.4.0/22,
2106,202.133.56.0/24,
2107,175.6.96.0/20,
2108,203.86.0.0/20,
2109,201.47.128.0/18,
2110,49.234.32.0/20,
2111,212.64.48.0/20,
2112,140.86.0.0/16,
2113,198.50.128.0/17,
2114,140.238.32.0/20,
2115,157.230.144.0/20,
2116,190.104.245.0/24,
2117,154.8.144.0/20,
2118,110.44.116.0/23,
2119,129.204.128.0/19,
2120,177.75.12.0/22,
2121,140.143.16.0/20,
2122,120.92.152.0/21,
2123,218.28.0.0/15,
2124,14.143.0.0/22,
2125,104.224.148.0/22,
2126,206.189.192.0/20,
2127,36.48.0.0/16,
2128,45.65.196.0/24,
2129,124.193.0.0/17,
2130,223.72.0.0/16,
2131,78.36.0.0/19,
2132,52.136.0.0/13,
2133,139.199.94.0/23,
2134,139.208.0.0/13,
2135,47.200.0.0/14,
2136,192.198.204.0/22,
2137,106.12.60.0/23,
2138,106.12.104.0/23,
2139,202.105.96.0/19,
2140,106.12.110.0/23,
2141,201.16.128.0/18,
2142,213.160.156.0/24,
2143,178.62.192.0/18,
2144,119.28.90.0/23,
2145,201.149.48.0/22,
2146,129.28.192.0/20,
2147,118.24.136.0/22,
2148,184.22.32.0/22,
2149,180.76.102.0/23,
2150,123.206.190.0/23,
2151,31.207.32.0/21,
2152,181.50.251.0/24,
2153,107.182.184.0/21,
2154,89.216.0.0/17,
2155,107.128.0.0/12,
2156,103.117.120.0/24,
2157,195.98.64.0/20,
2158,14.189.32.0/20,
2159,27.40.0.0/13,
2160,79.143.186.0/23,
2161,211.170.0.0/16,
2162,91.106.208.0/21,
2163,124.207.128.0/17,
2164,114.224.0.0/12,
2165,115.146.121.0/24,
2166,116.153.0.0/16,
2167,106.75.128.0/20,
2168,196.27.96.0/19,
2169,4.0.0.0/9,
2170,1.179.137.0/24,
2171,46.150.0.0/19,
2172,118.89.108.0/23,
2173,95.214.52.0/22,
2174,52.152.0.0/13,
2175,122.161.240.0/20,
2176,80.229.0.0/16,
2177,193.176.242.0/24,
2178,107.170.128.0/19,
2179,190.144.160.0/19,
2180,119.45.224.0/20,
2181,222.186.20.0/24,
2182,118.25.144.0/22,
2183,192.144.128.0/18,
2184,170.150.72.0/23,
2185,41.248.0.0/15,
2186,1.80.0.0/13,
2187,220.244.58.0/23,
2188,106.13.20.0/23,
2189,185.56.153.0/24,
2190,42.248.0.0/15,
2191,149.248.96.0/20,
2192,120.88.46.0/24,
2193,118.97.213.0/24,
2194,54.186.0.0/15,
2195,5.253.27.0/24,
2196,106.53.192.0/20,
2197,49.233.160.0/20,
2198,183.91.77.0/24,
2199,154.8.208.0/20,
2200,179.70.128.0/18,
2201,61.151.128.0/17,
2202,118.24.116.0/22,
2203,223.68.32.0/19,
2204,66.136.0.0/13,
2205,83.239.32.0/21,
2206,59.24.0.0/13,
2207,111.231.88.0/22,
2208,150.109.146.0/23,
2209,141.136.32.0/20,
2210,94.191.0.0/20,
2211,117.64.0.0/13,
2212,77.27.128.0/18,
2213,139.155.48.0/20,
2214,177.159.112.0/21,
2215,201.40.192.0/18,
2216,200.233.128.0/18,
2217,45.124.144.0/24,
2218,166.111.0.0/17,
2219,182.61.20.0/23,
2220,221.232.0.0/14,
2221,41.89.0.0/18,
2222,157.230.48.0/20,
2223,106.75.144.0/20,
2224,200.129.240.0/20,
2225,103.55.191.0/24,
2226,14.177.224.0/20,
2227,118.70.144.0/20,
2228,154.127.32.0/24,
2229,52.77.0.0/16,
2230,191.43.0.0/18,
2231,122.114.0.0/16,
2232,186.226.169.0/24,
2233,43.226.144.0/20,
2234,111.231.242.0/23,
2235,121.60.0.0/14,
2236,119.2.16.0/20,
2237,111.205.0.0/18,
2238,64.213.148.0/24,
2239,116.106.152.0/21,
2240,185.95.160.0/22,
2241,103.103.237.0/24,
2242,106.52.112.0/20,
2243,181.44.0.0/20,
2244,212.94.0.0/20,
2245,188.64.128.0/21,
2246,49.249.239.0/24,
2247,110.15.0.0/16,
2248,51.116.0.0/16,
2249,52.146.0.0/15,
2250,137.135.0.0/16,
2251,115.111.180.0/22,
2252,51.140.0.0/14,
2253,210.206.0.0/16,
2254,40.127.0.0/19,
2255,23.102.0.0/16,
2256,76.176.0.0/16,
2257,114.7.0.0/16,
2258,177.73.2.0/23,
2259,114.7.164.0/24,
2260,8.208.0.0/17,
2261,20.40.0.0/13,
2262,51.104.0.0/15,
2263,51.144.0.0/15,
2264,92.223.105.0/24,
2265,51.10.0.0/15,
2266,159.65.224.0/20,
2267,51.136.0.0/15,
2268,115.75.32.0/21,
2269,70.37.0.0/17,
2270,104.153.96.0/21,
2271,157.230.96.0/20,
2272,180.76.106.0/23,
2273,51.132.0.0/16,
2274,52.148.0.0/14,
2275,114.35.0.0/16,
2276,102.133.128.0/17,
2277,172.252.176.0/21,
2278,104.198.224.0/19,
2279,117.139.128.0/18,
2280,112.17.0.0/16,
2281,168.61.0.0/16,
2282,154.83.17.0/24,
2283,179.92.0.0/15,
2284,36.70.168.0/21,
2285,180.76.248.0/23,
2286,159.203.64.0/20,
2287,132.232.96.0/20,
2288,118.25.8.0/22,
2289,180.76.242.0/23,
2290,150.95.30.0/23,
2291,106.12.116.0/23,
2292,94.205.128.0/19,
2293,110.37.204.0/22,
2294,186.10.245.0/24,
2295,97.68.0.0/16,
2296,140.206.32.0/19,
2297,103.235.224.0/22,
2298,51.81.0.0/17,
2299,36.90.0.0/16,
2300,138.91.0.0/16,
2301,106.12.148.0/23,
2302,83.110.128.0/18,
2303,213.199.128.0/18,
2304,202.147.192.0/24,
2305,68.183.224.0/20,
2306,123.206.110.0/23,
2307,152.136.100.0/22,
2308,111.93.10.0/24,
2309,91.218.66.0/24,
2310,222.90.0.0/15,
2311,185.82.99.0/24,
2312,218.61.0.0/16,
2313,159.65.176.0/20,
2314,139.198.176.0/21,
2315,118.69.195.0/24,
2316,187.191.96.0/22,
2317,124.128.0.0/13,
2318,140.143.220.0/22,
2319,80.30.0.0/16,
2320,111.231.18.0/23,
2321,187.111.192.0/24,
2322,190.223.0.0/19,
2323,35.196.0.0/15,
2324,51.107.0.0/16,
2325,207.154.240.0/20,
2326,106.51.240.0/22,
2327,194.15.36.0/24,
2328,118.69.77.0/24,
2329,115.74.227.0/24,
2330,182.30.0.0/16,
2331,58.250.44.0/24,
2332,152.32.161.0/24,
2333,212.64.16.0/20,
2334,59.125.0.0/17,
2335,90.127.0.0/16,
2336,69.55.54.0/23,
2337,177.185.136.0/21,
2338,171.43.0.0/16,
2339,49.232.128.0/20,
2340,39.59.0.0/16,
2341,40.125.128.0/17,
2342,223.167.110.0/24,
2343,188.166.160.0/21,
2344,122.181.0.0/19,
2345,58.87.84.0/22,
2346,223.207.128.0/17,
2347,51.124.0.0/16,
2348,171.103.32.0/22,
2349,14.242.176.0/20,
2350,60.10.0.0/16,
2351,152.136.128.0/22,
2352,41.76.168.0/21,
2353,189.240.0.0/18,
2354,140.143.228.0/22,
2355,34.192.0.0/12,
2356,5.166.56.0/22,
2357,202.137.124.0/24,
2358,140.143.136.0/22,
2359,128.116.128.0/17,
2360,5.62.62.0/23,
2361,134.209.176.0/20,
2362,216.158.224.0/20,
2363,180.76.190.0/23,
2364,58.20.0.0/16,
2365,110.49.70.0/24,
2366,120.132.68.0/22,
2367,104.199.128.0/19,
2368,125.160.64.0/22,
2369,83.167.87.0/24,
2370,120.92.40.0/21,
2371,121.201.64.0/18,
2372,183.63.48.0/21,
2373,61.246.0.0/21,
2374,210.114.0.0/18,
2375,5.253.84.0/24,
2376,41.184.36.0/23,
2377,45.55.64.0/19,
2378,43.227.64.0/22,
2379,89.132.0.0/15,
2380,177.207.216.0/22,
2381,185.228.135.0/24,
2382,217.14.208.0/20,
2383,177.91.80.0/22,
2384,191.248.96.0/19,
2385,94.43.0.0/16,
2386,68.32.0.0/11,
2387,93.147.224.0/20,
2388,218.58.0.0/15,
2389,112.148.0.0/14,
2390,140.143.128.0/22,
2391,205.252.40.0/24,
2392,159.203.80.0/20,
2393,120.31.70.0/23,
2394,81.182.0.0/15,
2395,113.160.176.0/20,
2396,200.61.32.0/19,
2397,119.29.2.0/23,
2398,157.230.224.0/20,
2399,218.244.144.0/20,
2400,65.31.96.0/19,
2401,138.128.216.0/22,
2402,155.235.0.0/16,
2403,186.4.224.0/19,
2404,27.152.0.0/13,
2405,106.12.14.0/23,
2406,36.74.76.0/22,
2407,167.71.128.0/20,
2408,5.48.0.0/14,
2409,101.224.0.0/13,
2410,62.122.156.0/22,
2411,103.221.80.0/22,
2412,180.160.0.0/13,
2413,183.128.0.0/11,
2414,201.91.0.0/17,
2415,122.202.48.0/22,
2416,159.89.112.0/20,
2417,118.240.0.0/15,
2418,80.227.128.0/19,
2419,93.144.208.0/20,
2420,138.68.40.0/21,
2421,94.228.176.0/20,
2422,58.220.56.0/24,
2423,123.8.0.0/13,
2424,202.72.225.0/24,
2425,46.101.72.0/21,
2426,113.208.116.0/22,
2427,165.169.240.0/20,
2428,195.24.204.0/22,
2429,212.129.144.0/20,
2430,45.4.104.0/22,
2431,77.56.0.0/15,
2432,185.7.36.0/22,
2433,119.176.0.0/12,
2434,201.218.212.0/22,
2435,194.87.128.0/20,
2436,182.61.34.0/23,
2437,192.241.160.0/19,
2438,167.99.176.0/20,
2439,200.105.194.0/24,
2440,106.52.208.0/20,
2441,49.51.88.0/22,
2442,42.159.128.0/18,
2443,89.45.226.0/24,
2444,124.16.64.0/19,
2445,106.12.192.0/18,
2446,169.255.68.0/22,
2447,1.55.112.0/20,
2448,187.38.32.0/19,
2449,221.195.0.0/16,
2450,113.240.0.0/13,
2451,106.110.0.0/15,
2452,116.228.0.0/16,
2453,154.221.30.0/24,
2454,171.240.192.0/21,
2455,140.207.0.0/16,
2456,216.155.93.0/24,
2457,143.208.27.0/24,
2458,191.54.0.0/15,
2459,180.76.246.0/23,
2460,104.248.176.0/20,
2461,178.128.48.0/20,
2462,143.137.73.0/24,
2463,49.235.64.0/20,
2464,170.254.226.0/24,
2465,123.103.80.0/20,
2466,46.185.128.0/17,
2467,61.141.64.0/18,
2468,62.234.192.0/20,
2469,222.184.0.0/13,
2470,45.40.240.0/22,
2471,172.81.224.0/20,
2472,157.0.0.0/16,
2473,210.14.136.0/21,
2474,211.20.0.0/16,
2475,103.26.136.0/24,
2476,191.31.0.0/16,
2477,202.153.37.0/24,
2478,180.71.0.0/16,
2479,223.255.16.0/20,
2480,138.128.208.0/21,
2481,45.240.0.0/16,
2482,200.27.32.0/19,
2483,121.122.0.0/17,
2484,46.164.128.0/20,
2485,200.195.136.0/21,
2486,61.144.0.0/15,
2487,111.39.192.0/19,
2488,46.142.0.0/16,
2489,1.186.248.0/24,
2490,61.50.64.0/18,
2491,187.95.162.0/24,
2492,118.24.236.0/22,
2493,93.104.0.0/16,
2494,202.59.166.0/24,
2495,123.208.0.0/16,
2496,122.155.16.0/20,
2497,216.80.0.0/17,
2498,101.96.113.0/24,
2499,118.126.90.0/23,
2500,45.13.119.0/24,
2501,211.252.0.0/15,
2502,201.149.20.0/22,
2503,138.197.208.0/20,
2504,113.64.0.0/11,
2505,219.133.64.0/19,
2506,180.183.0.0/17,
2507,66.154.104.0/22,
2508,103.48.192.0/22,
2509,208.68.36.0/22,
2510,117.51.150.0/24,
2511,113.160.248.0/24,
2512,95.169.20.0/22,
2513,82.240.0.0/12,
2514,62.234.80.0/20,
2515,201.131.200.0/22,
2516,124.40.244.0/24,
2517,103.17.39.0/24,
2518,174.138.128.0/20,
2519,154.126.93.0/24,
2520,178.164.128.0/17,
2521,202.104.96.0/19,
2522,86.107.110.0/24,
2523,61.160.0.0/16,
2524,103.27.79.0/24,
2525,185.160.226.0/24,
2526,119.29.134.0/23,
2527,123.207.136.0/21,
2528,125.16.0.0/16,
2529,122.155.223.0/24,
2530,201.217.144.0/20,
2531,111.68.98.0/24,
2532,111.93.58.0/24,
2533,119.45.176.0/20,
2534,110.164.128.0/17,
2535,81.178.0.0/16,
2536,68.185.240.0/20,
2537,84.201.184.0/22,
2538,197.235.10.0/24,
2539,106.75.208.0/20,
2540,125.165.96.0/21,
2541,222.92.0.0/14,
2542,148.72.208.0/21,
2543,106.51.64.0/19,
2544,91.64.128.0/17,
2545,49.51.250.0/23,
2546,191.5.97.0/24,
2547,45.32.16.0/21,
2548,62.234.128.0/20,
2549,103.66.96.0/24,
2550,110.136.128.0/21,
2551,121.69.128.0/17,
2552,61.155.138.0/24,
2553,122.116.0.0/16,
2554,106.75.160.0/20,
2555,1.9.0.0/16,
2556,152.32.72.0/22,
2557,203.195.130.0/23,
2558,182.254.148.0/23,
2559,80.59.0.0/16,
2560,180.166.128.0/17,
2561,118.24.156.0/22,
2562,42.200.192.0/19,
2563,82.55.0.0/17,
2564,213.202.101.0/24,
2565,178.128.192.0/20,
2566,218.17.128.0/17,
2567,103.130.209.0/24,
2568,122.144.212.0/23,
2569,121.15.0.0/21,
2570,185.235.72.0/23,
2571,201.150.34.0/24,
2572,85.112.32.0/19,
2573,188.166.224.0/20,
2574,91.204.198.0/23,
2575,182.242.136.0/21,
2576,192.34.56.0/21,
2577,167.71.176.0/20,
2578,125.124.0.0/16,
2579,103.207.168.0/24,
2580,200.89.160.0/20,
2581,160.124.64.0/18,
2582,89.223.24.0/21,
2583,106.53.48.0/20,
2584,111.231.136.0/22,
2585,200.89.176.0/20,
2586,220.149.227.0/25,
2587,213.39.0.0/17,
2588,200.199.192.0/18,
2589,122.192.0.0/14,
2590,221.6.0.0/16,
2591,60.241.53.0/24,
2592,206.174.214.0/24,
2593,115.76.0.0/21,
2594,198.46.248.0/23,
2595,182.61.136.0/23,
2596,14.18.64.0/18,
2597,182.254.198.0/23,
2598,124.43.0.0/19,
2599,96.27.249.0/24,
2600,203.190.148.0/24,
2601,190.194.144.0/20,
2602,165.227.128.0/20,
2603,179.131.0.0/17,
2604,89.155.0.0/18,
2605,154.83.16.0/24,
2606,104.248.32.0/20,
2607,64.202.184.0/21,
2608,152.32.166.0/24,
2609,187.170.224.0/19,
2610,181.48.96.0/19,
2611,202.152.21.0/24,
2612,133.130.64.0/18,
2613,89.163.128.0/17,
2614,170.210.208.0/21,
2615,189.126.200.0/21,
2616,43.229.88.0/24,
2617,167.56.64.0/20,
2618,182.61.6.0/23,
2619,200.175.128.0/18,
2620,160.251.0.0/17,
2621,41.242.142.0/24,
2622,191.252.192.0/19,
2623,36.81.0.0/22,
2624,118.89.162.0/23,
2625,182.23.56.0/24,
2626,175.140.192.0/18,
2627,118.126.104.0/23,
2628,121.69.0.0/17,
2629,62.94.0.0/16,
2630,106.13.28.0/23,
2631,106.12.156.0/23,
2632,27.70.80.0/20,
2633,109.251.68.0/24,
2634,91.82.84.0/22,
2635,117.184.0.0/16,
2636,66.49.128.0/18,
2637,60.12.0.0/16,
2638,181.52.126.0/24,
2639,123.207.160.0/20,
2640,129.204.192.0/20,
2641,75.44.0.0/16,
2642,124.29.236.0/24,
2643,78.46.0.0/15,
2644,139.59.96.0/20,
2645,80.211.128.0/18,
2646,119.29.114.0/23,
2647,203.183.64.0/19,
2648,95.109.0.0/17,
2649,154.221.18.0/24,
2650,180.182.40.0/21,
2651,122.255.0.0/18,
2652,77.50.64.0/18,
2653,195.137.187.0/24,
2654,61.148.0.0/18,
2655,74.97.0.0/18,
2656,106.12.42.0/23,
2657,102.176.0.0/17,
2658,14.136.64.0/18,
2659,5.64.0.0/13,
2660,109.144.0.0/12,
2661,211.180.0.0/16,
2662,180.168.0.0/16,
2663,134.175.232.0/21,
2664,116.237.0.0/16,
2665,167.99.144.0/20,
2666,119.28.32.0/23,
2667,200.219.207.0/24,
2668,217.126.0.0/16,
2669,187.190.236.0/24,
2670,106.38.0.0/16,
2671,113.91.0.0/17,
2672,122.4.0.0/14,
2673,122.176.48.0/21,
2674,103.55.169.0/24,
2675,58.250.86.0/24,
2676,202.108.0.0/18,
2677,185.221.44.0/24,
2678,14.241.232.0/21,
2679,31.163.64.0/18,
2680,180.76.244.0/23,
2681,200.82.166.0/23,
2682,152.32.173.0/24,
2683,118.24.48.0/22,
2684,45.236.128.0/22,
2685,206.189.128.0/20,
2686,120.92.104.0/21,
2687,36.65.240.0/20,
2688,200.35.194.0/24,
2689,46.190.0.0/17,
2690,45.230.171.0/24,
2691,180.250.96.0/20,
2692,36.89.144.0/20,
2693,140.143.192.0/22,
2694,200.201.216.0/22,
2695,189.42.0.0/16,
2696,77.68.0.0/17,
2697,45.40.204.0/22,
2698,5.3.6.0/23,
2699,165.21.0.0/16,
2700,203.195.150.0/23,
2701,106.53.176.0/20,
2702,14.229.160.0/20,
2703,110.77.159.0/24,
2704,82.146.48.0/23,
2705,202.72.243.0/24,
2706,159.65.32.0/20,
2707,94.98.224.0/19,
2708,35.189.160.0/19,
2709,106.12.74.0/23,
2710,118.70.0.0/20,
2711,192.3.176.0/20,
2712,159.65.96.0/20,
2713,14.144.0.0/12,
2714,91.186.240.0/21,
2715,115.159.74.0/23,
2716,61.148.64.0/18,
2717,27.128.0.0/15,
2718,176.204.192.0/18,
2719,14.243.0.0/20,
2720,71.224.0.0/12,
2721,43.254.156.0/22,
2722,14.20.0.0/17,
2723,156.194.224.0/19,
2724,59.16.0.0/13,
2725,88.120.0.0/13,
2726,124.207.0.0/18,
2727,177.21.0.0/19,
2728,160.155.53.0/24,
2729,88.116.0.0/15,
2730,129.204.224.0/20,
2731,27.72.149.0/24,
2732,1.192.0.0/13,
2733,123.136.128.0/24,
2734,119.45.192.0/20,
2735,221.219.192.0/18,
2736,183.62.96.0/21,
2737,95.78.224.0/19,
2738,120.92.112.0/21,
2739,69.228.0.0/15,
2740,159.203.112.0/20,
2741,154.86.2.0/23,
2742,128.74.16.0/20,
2743,183.47.48.0/21,
2744,103.215.139.0/24,
2745,189.1.160.0/22,
2746,134.209.80.0/20,
2747,103.215.193.0/24,
2748,37.153.138.0/23,
2749,111.230.10.0/23,
2750,180.76.108.0/23,
2751,138.197.80.0/20,
2752,138.118.176.0/22,
2753,68.183.128.0/20,
2754,217.165.0.0/18,
2755,37.110.192.0/21,
2756,67.79.13.0/24,
2757,114.248.128.0/18,
2758,115.77.208.0/21,
2759,154.118.224.0/21,
2760,89.151.128.0/18,
2761,120.80.0.0/13,
2762,122.165.184.0/21,
2763,218.38.0.0/15,
2764,45.7.228.0/22,
2765,106.12.56.0/23,
2766,59.44.0.0/14,
2767,152.136.180.0/22,
2768,82.62.0.0/16,
2769,198.199.124.0/22,
2770,221.130.192.0/20,
2771,152.32.167.0/24,
2772,91.86.0.0/15,
2773,68.116.32.0/19,
2774,116.236.0.0/16,
2775,85.95.144.0/21,
2776,197.255.160.0/23,
2777,190.94.0.0/17,
2778,113.176.160.0/20,
2779,61.189.0.0/17,
2780,221.214.0.0/15,
2781,118.244.128.0/19,
2782,106.52.32.0/20,
2783,132.145.128.0/20,
2784,190.156.231.0/24,
2785,77.37.128.0/17,
2786,203.76.112.0/21,
2787,183.88.128.0/17,
2788,66.249.155.0/24,
2789,14.160.16.0/20,
2790,186.21.0.0/16,
2791,129.146.80.0/21,
2792,103.98.16.0/24,
2793,189.154.176.0/21,
2794,118.24.244.0/22,
2795,118.173.111.0/24,
2796,1.54.48.0/20,
2797,14.185.0.0/20,
2798,152.136.196.0/22,
2799,192.95.0.0/18,
2800,124.76.0.0/15,
2801,3.224.0.0/12,
2802,36.68.136.0/22,
2803,202.179.93.0/24,
2804,123.17.96.0/20,
2805,202.38.182.0/24,
2806,36.79.32.0/19,
2807,5.178.128.0/17,
2808,70.160.0.0/15,
2809,185.97.116.0/22,
2810,213.194.152.0/21,
2811,49.130.0.0/15,
2812,208.86.160.0/22,
2813,189.33.0.0/19,
2814,185.97.115.0/24,
2815,27.79.224.0/21,
2816,49.144.128.0/19,
2817,83.223.208.0/22,
2818,110.39.7.0/24,
2819,189.206.128.0/17,
2820,218.56.0.0/15,
2821,202.188.96.0/19,
2822,222.174.0.0/15,
2823,49.235.224.0/20,
2824,104.225.144.0/20,
2825,95.52.0.0/18,
2826,117.199.32.0/20,
2827,45.252.248.0/22,
2828,202.129.0.0/19,
2829,177.98.192.0/19,
2830,187.188.34.0/24,
2831,103.205.180.0/22,
2832,181.49.224.0/19,
2833,170.210.0.0/16,
2834,79.136.0.0/17,
2835,113.160.208.0/20,
2836,180.76.152.0/23,
2837,206.172.0.0/16,
2838,104.243.16.0/20,
2839,111.231.84.0/22,
2840,167.71.144.0/20,
2841,176.49.64.0/18,
2842,103.21.248.0/24,
2843,222.104.0.0/13,
2844,203.86.192.0/21,
2845,200.45.144.0/21,
2846,165.22.128.0/20,
2847,152.136.96.0/22,
2848,192.141.104.0/22,
2849,201.97.160.0/19,
2850,45.88.108.0/22,
2851,118.25.76.0/22,
2852,177.94.0.0/16,
2853,36.68.216.0/21,
2854,220.133.0.0/16,
2855,113.164.64.0/19,
2856,109.73.12.0/23,
2857,103.45.248.0/22,
2858,179.43.128.0/18,
2859,125.161.112.0/23,
2860,112.140.185.0/24,
2861,103.195.202.0/24,
2862,217.32.0.0/12,
2863,202.142.71.0/24,
2864,121.54.52.0/22,
2865,36.73.0.0/20,
2866,101.96.120.0/24,
2867,187.141.128.0/21,
2868,103.44.27.0/24,
2869,160.16.128.0/17,
2870,190.147.165.0/24,
2871,140.210.64.0/19,
2872,118.97.220.0/22,
2873,115.166.141.0/24,
2874,115.79.192.0/21,
2875,103.23.32.0/22,
2876,182.208.0.0/14,
2877,103.8.116.0/22,
2878,112.33.16.0/22,
2879,62.57.224.0/21,
2880,106.12.186.0/23,
2881,187.189.15.0/24,
2882,103.205.68.0/24,
2883,27.254.128.0/19,
2884,103.214.119.0/24,
2885,119.112.0.0/13,
2886,112.196.9.0/24,
2887,175.143.0.0/18,
2888,80.28.0.0/16,
2889,124.126.0.0/16,
2890,181.48.224.0/19,
2891,186.151.192.0/18,
2892,136.232.0.0/15,
2893,106.53.80.0/20,
2894,118.83.128.0/17,
2895,171.231.16.0/21,
2896,36.92.0.0/16,
2897,86.104.10.0/24,
2898,101.160.0.0/11,
2899,167.114.192.0/19,
2900,185.244.39.0/24,
2901,123.207.186.0/23,
2902,188.218.0.0/15,
2903,105.112.39.0/24,
2904,180.76.184.0/23,
2905,58.218.198.0/24,
2906,85.43.0.0/16,
2907,117.254.176.0/20,
2908,46.218.0.0/16,
2909,41.86.224.0/19,
2910,65.128.0.0/11,
2911,199.38.120.0/22,
2912,193.233.6.0/24,
2913,89.205.0.0/17,
2914,36.67.0.0/16,
2915,163.44.128.0/19,
2916,103.25.20.0/22,
2917,118.145.0.0/20,
2918,182.180.128.0/18,
2919,103.28.32.0/22,
2920,72.68.0.0/17,
2921,103.139.102.0/23,
2922,106.12.20.0/23,
2923,177.132.192.0/19,
2924,121.46.24.0/22,
2925,222.128.64.0/18,
2926,190.104.148.0/23,
2927,203.186.128.0/18,
2928,167.99.48.0/20,
2929,117.4.0.0/14,
2930,113.96.0.0/12,
2931,146.185.128.0/19,
2932,112.26.0.0/16,
2933,91.203.193.0/24,
2934,66.99.0.0/18,
2935,87.98.128.0/17,
2936,49.146.32.0/20,
2937,103.87.214.0/24,
2938,27.192.0.0/11,
2939,129.204.208.0/20,
2940,166.111.128.0/17,
2941,139.199.84.0/23,
2942,114.87.0.0/16,
2943,75.8.0.0/13,
2944,202.67.41.0/24,
2945,178.157.8.0/21,
2946,62.234.96.0/20,
2947,106.12.162.0/23,
2948,209.190.0.0/17,
2949,58.250.0.0/24,
2950,128.14.0.0/17,
2951,14.249.112.0/20,
2952,49.206.8.0/21,
2953,105.16.0.0/12,
2954,190.210.164.0/22,
2955,117.157.98.0/23,
2956,62.92.0.0/16,
2957,115.159.70.0/23,
2958,78.36.128.0/19,
2959,139.5.157.0/24,
2960,41.60.96.0/19,
2961,65.50.192.0/19,
2962,101.96.121.0/24,
2963,69.55.48.0/22,
2964,93.148.128.0/17,
2965,209.97.176.0/20,
2966,113.183.48.0/20,
2967,222.252.144.0/20,
2968,123.58.0.0/20,
2969,183.82.96.0/19,
2970,136.33.184.0/21,
2971,200.165.128.0/18,
2972,75.101.32.0/19,
2973,146.148.0.0/17,
2974,222.176.0.0/13,
2975,198.199.80.0/21,
2976,24.155.0.0/16,
2977,101.51.208.0/20,
2978,125.165.104.0/21,
2979,188.156.0.0/15,
2980,178.59.96.0/22,
2981,91.218.128.0/22,
2982,219.153.33.0/24,
2983,35.228.0.0/14,
2984,111.68.104.0/24,
2985,212.33.224.0/19,
2986,161.117.0.0/17,
2987,139.59.176.0/20,
2988,185.2.15.0/24,
2989,211.142.96.0/19,
2990,139.59.208.0/21,
2991,106.12.12.0/23,
2992,103.94.138.0/24,
2993,209.105.224.0/19,
2994,188.247.74.0/24,
2995,138.197.0.0/20,
2996,159.89.0.0/20,
2997,79.143.32.0/20,
2998,112.133.197.0/24,
2999,103.242.196.0/22,
3000,118.126.96.0/23,
3001,94.25.228.0/23,
3002,218.18.128.0/18,
3003,36.248.0.0/14,
3004,115.159.148.0/23,
3005,27.72.148.0/24,
3006,37.205.48.0/21,
3007,121.9.208.0/22,
3008,210.211.96.0/21,
3009,182.93.80.0/24,
3010,188.166.64.0/18,
3011,169.159.178.0/24,
3012,172.110.6.0/24,
3013,177.87.186.0/24,
3014,139.198.5.0/24,
3015,118.99.64.0/18,
3016,198.211.96.0/20,
3017,119.29.160.0/23,
3018,49.206.32.0/19,
3019,49.48.128.0/17,
3020,129.213.160.0/21,
3021,118.25.24.0/22,
3022,180.76.150.0/23,
3023,72.255.61.0/24,
3024,125.212.232.0/22,
3025,113.187.240.0/20,
3026,143.255.130.0/23,
3027,111.231.140.0/22,
3028,129.213.32.0/20,
3029,179.107.34.0/23,
3030,182.253.117.0/24,
3031,190.201.32.0/19,
3032,167.71.80.0/20,
3033,154.209.228.0/23,
3034,103.251.45.0/24,
3035,213.158.0.0/20,
3036,78.182.144.0/21,
3037,150.95.24.0/22,
3038,122.152.208.0/22,
3039,62.14.0.0/16,
3040,27.115.0.0/17,
3041,106.52.240.0/20,
3042,121.48.160.0/20,
3043,18.220.0.0/14,
3044,180.69.0.0/16,
3045,72.176.0.0/13,
3046,220.149.242.0/24,
3047,198.199.64.0/20,
3048,182.61.160.0/19,
3049,123.122.128.0/18,
3050,154.221.28.0/24,
3051,36.68.56.0/21,
3052,165.22.192.0/20,
3053,84.39.176.0/21,
3054,106.12.180.0/23,
3055,117.121.0.0/18,
3056,156.230.55.0/24,
3057,118.24.120.0/22,
3058,129.226.62.0/23,
3059,38.39.176.0/20,
3060,129.144.0.0/16,
3061,76.72.176.0/20,
3062,88.148.0.0/17,
3063,111.40.0.0/16,
3064,211.22.0.0/16,
3065,129.192.64.0/19,
3066,174.138.16.0/20,
3067,121.160.0.0/13,
3068,118.175.228.0/24,
