latitude, longitude,server_info_id
48.7168,44.5035,13863
34.5997,119.1594,13864
34.7725,113.7266,13865
34.7725,113.7266,13866
34.7725,113.7266,13867
34.7725,113.7266,13868
34.7725,113.7266,13869
34.7725,113.7266,13870
34.7725,113.7266,13871
31.0449,121.4012,13872
34.7725,113.7266,13873
34.7725,113.7266,13874
34.7725,113.7266,13875
31.0449,121.4012,13876
48.8582,2.3387,13877
-7.0523,112.995,13878
34.5997,119.1594,13879
34.5997,119.1594,13880
34.5997,119.1594,13881
34.6836,113.5325,13882
37.751,-97.822,13883
48.8582,2.3387,13884
37.3417,-121.9753,13885
37.3417,-121.9753,13886
37.3417,-121.9753,13887
31.0449,121.4012,13888
31.0449,121.4012,13889
31.0449,121.4012,13890
31.0449,121.4012,13891
39.9288,116.3889,13892
48.8582,2.3387,13893
1.314,103.6839,13894
31.0449,121.4012,13895
34.5997,119.1594,13896
31.0449,121.4012,13897
31.0449,121.4012,13898
31.0449,121.4012,13899
34.5997,119.1594,13900
34.5997,119.1594,13901
34.5997,119.1594,13902
10.8142,106.6438,13903
10.8142,106.6438,13904
31.0449,121.4012,13905
-6.9986,-35.9078,13906
31.0449,121.4012,13907
31.0449,121.4012,13908
31.0449,121.4012,13909
34.7725,113.7266,13910
34.7725,113.7266,13911
34.7725,113.7266,13912
34.7725,113.7266,13913
34.7725,113.7266,13914
34.7725,113.7266,13915
34.7725,113.7266,13916
34.5997,119.1594,13917
31.0449,121.4012,13918
35.8219,127.1489,13919
35.8219,127.1489,13920
35.8219,127.1489,13921
34.5997,119.1594,13922
34.5997,119.1594,13923
34.5997,119.1594,13924
45.5999,-121.1871,13925
45.5999,-121.1871,13926
45.5999,-121.1871,13927
41.1667,29.05,13928
34.7725,113.7266,13929
34.7725,113.7266,13930
34.7725,113.7266,13931
-6.1741,106.8296,13932
-23.3128,-51.1596,13933
-23.3128,-51.1596,13934
-23.3128,-51.1596,13935
34.7725,113.7266,13936
34.7725,113.7266,13937
34.7725,113.7266,13938
10.9685,-74.7813,13939
10.9685,-74.7813,13940
10.9685,-74.7813,13941
34.5997,119.1594,13942
34.7725,113.7266,13943
34.7725,113.7266,13944
34.7725,113.7266,13945
-19.8872,-44.0759,13946
-19.8872,-44.0759,13947
-19.8872,-44.0759,13948
15.2233,120.5792,13949
15.2233,120.5792,13950
15.2233,120.5792,13951
15.2233,120.5792,13952
34.7725,113.7266,13953
34.7725,113.7266,13954
34.7725,113.7266,13955
34.7725,113.7266,13956
34.7725,113.7266,13957
33.1613,115.6241,13958
31.0449,121.4012,13959
31.0449,121.4012,13960
31.0449,121.4012,13961
39.9288,116.3889,13962
34.5997,119.1594,13963
31.0449,121.4012,13964
31.0449,121.4012,13965
31.0449,121.4012,13966
31.0449,121.4012,13967
34.5997,119.1594,13968
19.0439,-98.1984,13969
39.9508,-82.9329,13970
34.7725,113.7266,13971
52.3759,4.8975,13972
52.3759,4.8975,13973
52.3759,4.8975,13974
52.3759,4.8975,13975
34.7725,113.7266,13976
9,-80,13977
31.0449,121.4012,13978
35.698,51.4115,13979
34.7725,113.7266,13980
34.5997,119.1594,13981
43.6319,-79.3716,13982
34.043,-117.7556,13983
31.0449,121.4012,13984
31.0449,121.4012,13985
31.0449,121.4012,13986
51.4032,-0.9207,13987
51.4032,-0.9207,13988
34.5997,119.1594,13989
34.5997,119.1594,13990
51.4032,-0.9207,13991
34.5997,119.1594,13992
34.5997,119.1594,13993
1.3902,-77.1598,13994
34.7725,113.7266,13995
34.7725,113.7266,13996
34.7725,113.7266,13997
34.7725,113.7266,13998
34.7725,113.7266,13999
34.7725,113.7266,14000
34.7725,113.7266,14001
34.7725,113.7266,14002
34.7725,113.7266,14003
37.5112,126.9741,14004
37.5112,126.9741,14005
37.5112,126.9741,14006
10.8142,106.6438,14007
10.8142,106.6438,14008
34.5997,119.1594,14009
34.5997,119.1594,14010
34.5997,119.1594,14011
34.5997,119.1594,14012
34.5997,119.1594,14013
34.0123,-6.8484,14014
34.0123,-6.8484,14015
34.0123,-6.8484,14016
34.0123,-6.8484,14017
1.314,103.6839,14018
1.314,103.6839,14019
1.314,103.6839,14020
1.314,103.6839,14021
1.314,103.6839,14022
31.0449,121.4012,14023
34.7725,113.7266,14024
34.7725,113.7266,14025
34.7725,113.7266,14026
39.786,-86.1589,14027
39.786,-86.1589,14028
39.786,-86.1589,14029
13.0878,80.2785,14030
31.0449,121.4012,14031
31.0449,121.4012,14032
31.0449,121.4012,14033
31.0449,121.4012,14034
34.5997,119.1594,14035
34.5997,119.1594,14036
34.5997,119.1594,14037
34.5997,119.1594,14038
34.7725,113.7266,14039
34.7725,113.7266,14040
34.7725,113.7266,14041
34.7725,113.7266,14042
34.5997,119.1594,14043
34.5997,119.1594,14044
34.5997,119.1594,14045
34.5997,119.1594,14046
34.5997,119.1594,14047
33.0809,-96.7241,14048
33.0809,-96.7241,14049
33.0809,-96.7241,14050
13.751,100.4873,14051
13.751,100.4873,14052
13.751,100.4873,14053
34.7725,113.7266,14054
31.0449,121.4012,14055
31.0449,121.4012,14056
31.0449,121.4012,14057
34.7725,113.7266,14058
34.7725,113.7266,14059
34.7725,113.7266,14060
34.7725,113.7266,14061
31.0449,121.4012,14062
34.5997,119.1594,14063
31.0449,121.4012,14064
31.0449,121.4012,14065
31.0449,121.4012,14066
34.5997,119.1594,14067
34.5997,119.1594,14068
34.5997,119.1594,14069
34.5997,119.1594,14070
34.7725,113.7266,14071
34.5997,119.1594,14072
34.5997,119.1594,14073
34.5997,119.1594,14074
34.7725,113.7266,14075
40.8364,-74.1403,14076
40.8364,-74.1403,14077
40.8364,-74.1403,14078
30.5856,114.2665,14079
30.5856,114.2665,14080
30.5856,114.2665,14081
34.5997,119.1594,14082
34.0485,-118.2529,14083
34.0485,-118.2529,14084
34.0485,-118.2529,14085
34.0485,-118.2529,14086
31.0449,121.4012,14087
31.0449,121.4012,14088
31.0449,121.4012,14089
31.0449,121.4012,14090
12.9719,77.5937,14091
12.9719,77.5937,14092
12.9719,77.5937,14093
12.9719,77.5937,14094
40.8364,-74.1403,14095
40.8364,-74.1403,14096
40.8364,-74.1403,14097
34.7725,113.7266,14098
34.7725,113.7266,14099
34.7725,113.7266,14100
34.7725,113.7266,14101
34.5997,119.1594,14102
34.5997,119.1594,14103
34.5997,119.1594,14104
34.5997,119.1594,14105
34.5997,119.1594,14106
34.5997,119.1594,14107
34.5997,119.1594,14108
34.5997,119.1594,14109
34.5997,119.1594,14110
34.5997,119.1594,14111
34.7725,113.7266,14112
34.7725,113.7266,14113
34.7725,113.7266,14114
34.7725,113.7266,14115
34.7725,113.7266,14116
34.7725,113.7266,14117
34.7725,113.7266,14118
34.7725,113.7266,14119
34.7725,113.7266,14120
33.5119,-101.9316,14121
33.5119,-101.9316,14122
33.5119,-101.9316,14123
34.5997,119.1594,14124
31.0449,121.4012,14125
31.0449,121.4012,14126
31.0449,121.4012,14127
31.0449,121.4012,14128
31.0449,121.4012,14129
31.0449,121.4012,14130
37.3417,-121.9753,14131
34.0584,-118.278,14132
34.0584,-118.278,14133
34.0584,-118.278,14134
34.7725,113.7266,14135
34.7725,113.7266,14136
34.7725,113.7266,14137
31.0449,121.4012,14138
17.1088,103.0149,14139
17.1088,103.0149,14140
17.1088,103.0149,14141
17.1088,103.0149,14142
31.0449,121.4012,14143
31.0449,121.4012,14144
31.0449,121.4012,14145
31.0449,121.4012,14146
31.0449,121.4012,14147
31.0449,121.4012,14148
31.0449,121.4012,14149
34.5997,119.1594,14150
10.8142,106.6438,14151
31.0449,121.4012,14152
31.0449,121.4012,14153
31.0449,121.4012,14154
31.0449,121.4012,14155
31.0449,121.4012,14156
34.7725,113.7266,14157
34.7725,113.7266,14158
34.7725,113.7266,14159
34.7725,113.7266,14160
34.7725,113.7266,14161
34.5997,119.1594,14162
34.5997,119.1594,14163
34.5997,119.1594,14164
34.5997,119.1594,14165
40.793,-74.0247,14166
40.793,-74.0247,14167
40.793,-74.0247,14168
40.793,-74.0247,14169
50.1188,8.6843,14170
50.1188,8.6843,14171
50.1188,8.6843,14172
45.6591,11.416,14173
45.6591,11.416,14174
45.6591,11.416,14175
45.6591,11.416,14176
35.8219,127.1489,14177
34.5997,119.1594,14178
34.5997,119.1594,14179
34.5997,119.1594,14180
34.5997,119.1594,14181
45.5999,-121.1871,14182
34.7725,113.7266,14183
9,-80,14184
9,-80,14185
9,-80,14186
34.7725,113.7266,14187
34.7725,113.7266,14188
34.7725,113.7266,14189
-23.3128,-51.1596,14190
34.7725,113.7266,14191
10.9685,-74.7813,14192
31.0449,121.4012,14193
31.0449,121.4012,14194
31.0449,121.4012,14195
34.7725,113.7266,14196
-19.8872,-44.0759,14197
15.2233,120.5792,14198
34.7725,113.7266,14199
31.0449,121.4012,14200
37.751,-97.822,14201
37.751,-97.822,14202
37.751,-97.822,14203
21.0313,105.8516,14204
21.0313,105.8516,14205
21.0313,105.8516,14206
21.0313,105.8516,14207
39.9288,116.3889,14208
39.9288,116.3889,14209
39.9288,116.3889,14210
31.0449,121.4012,14211
34.7725,113.7266,14212
34.7725,113.7266,14213
34.7725,113.7266,14214
34.7725,113.7266,14215
34.7725,113.7266,14216
34.7725,113.7266,14217
36.3214,127.4197,14218
36.3214,127.4197,14219
36.3214,127.4197,14220
20.676,-103.3358,14221
20.676,-103.3358,14222
20.676,-103.3358,14223
20.676,-103.3358,14224
34.7725,113.7266,14225
34.7725,113.7266,14226
34.7725,113.7266,14227
34.7725,113.7266,14228
38.7167,-9.1333,14229
38.7167,-9.1333,14230
38.7167,-9.1333,14231
51.6552,-0.3879,14232
51.6552,-0.3879,14233
51.6552,-0.3879,14234
34.7725,113.7266,14235
34.7725,113.7266,14236
34.7725,113.7266,14237
34.7725,113.7266,14238
51.4828,-0.1371,14239
51.4828,-0.1371,14240
51.4828,-0.1371,14241
48.8582,2.3387,14242
48.8582,2.3387,14243
48.8582,2.3387,14244
50.4333,30.5167,14245
50.4333,30.5167,14246
50.4333,30.5167,14247
52.3759,4.8975,14248
50.8294,-0.4836,14249
50.8294,-0.4836,14250
50.8294,-0.4836,14251
50.8294,-0.4836,14252
48.8582,2.3387,14253
48.8582,2.3387,14254
48.8582,2.3387,14255
48.8582,2.3387,14256
48.8582,2.3387,14257
27.5448,112.3706,14258
27.5448,112.3706,14259
27.5448,112.3706,14260
27.5448,112.3706,14261
38.7095,-78.1539,14262
38.7095,-78.1539,14263
38.7095,-78.1539,14264
34.7725,113.7266,14265
34.7725,113.7266,14266
34.7725,113.7266,14267
34.7725,113.7266,14268
22.8057,86.1804,14269
22.8057,86.1804,14270
31.0449,121.4012,14271
34.5997,119.1594,14272
34.5997,119.1594,14273
34.5997,119.1594,14274
34.5997,119.1594,14275
51.4032,-0.9207,14276
34.5997,119.1594,14277
34.7725,113.7266,14278
34.7725,113.7266,14279
34.7725,113.7266,14280
34.7725,113.7266,14281
34.7725,113.7266,14282
37.5112,126.9741,14283
10.8142,106.6438,14284
34.5997,119.1594,14285
34.5997,119.1594,14286
34.5997,119.1594,14287
34.5997,119.1594,14288
34.0123,-6.8484,14289
34.5997,119.1594,14290
34.5997,119.1594,14291
34.5997,119.1594,14292
1.314,103.6839,14293
34.7725,113.7266,14294
39.786,-86.1589,14295
52.2394,21.0362,14296
52.2394,21.0362,14297
52.2394,21.0362,14298
31.0449,121.4012,14299
34.5997,119.1594,14300
31.0449,121.4012,14301
31.0449,121.4012,14302
31.0449,121.4012,14303
34.7725,113.7266,14304
34.7725,113.7266,14305
34.7725,113.7266,14306
34.7725,113.7266,14307
34.7725,113.7266,14308
51.6906,5.2755,14309
51.6906,5.2755,14310
51.6906,5.2755,14311
50.4522,30.5287,14312
50.4522,30.5287,14313
50.4522,30.5287,14314
34.7725,113.7266,14315
34.7725,113.7266,14316
34.7725,113.7266,14317
34.5997,119.1594,14318
34.5997,119.1594,14319
34.5997,119.1594,14320
34.5997,119.1594,14321
-34.6033,-58.3816,14322
-34.6033,-58.3816,14323
-34.6033,-58.3816,14324
-34.6033,-58.3816,14325
33.0809,-96.7241,14326
19.0748,72.8856,14327
19.0748,72.8856,14328
19.0748,72.8856,14329
31.0449,121.4012,14330
31.0449,121.4012,14331
31.0449,121.4012,14332
13.751,100.4873,14333
31.0449,121.4012,14334
34.7725,113.7266,14335
34.7725,113.7266,14336
34.7725,113.7266,14337
-10.9823,-37.1033,14338
-10.9823,-37.1033,14339
-10.9823,-37.1033,14340
34.7725,113.7266,14341
34.7725,113.7266,14342
34.7725,113.7266,14343
34.7725,113.7266,14344
34.7725,113.7266,14345
31.0449,121.4012,14346
34.7725,113.7266,14347
34.7725,113.7266,14348
34.7725,113.7266,14349
13.0878,80.2785,14350
13.0878,80.2785,14351
13.0878,80.2785,14352
13.0878,80.2785,14353
34.5997,119.1594,14354
34.7725,113.7266,14355
34.7725,113.7266,14356
34.7725,113.7266,14357
34.5997,119.1594,14358
34.7725,113.7266,14359
34.7725,113.7266,14360
34.7725,113.7266,14361
40.8364,-74.1403,14362
34.5997,119.1594,14363
34.5997,119.1594,14364
34.5997,119.1594,14365
13.0878,80.2785,14366
13.0878,80.2785,14367
13.0878,80.2785,14368
12.9719,77.5937,14369
12.9719,77.5937,14370
12.9719,77.5937,14371
30.5856,114.2665,14372
-6.9932,110.4215,14373
-6.9932,110.4215,14374
-6.9932,110.4215,14375
34.0485,-118.2529,14376
48.8582,2.3387,14377
48.8582,2.3387,14378
34.5997,119.1594,14379
34.5997,119.1594,14380
48.8582,2.3387,14381
34.5997,119.1594,14382
34.5997,119.1594,14383
31.0449,121.4012,14384
29.8782,121.5495,14385
29.8782,121.5495,14386
29.8782,121.5495,14387
29.8782,121.5495,14388
12.9719,77.5937,14389
40.8364,-74.1403,14390
34.7725,113.7266,14391
34.5997,119.1594,14392
48.7967,2.3338,14393
48.7967,2.3338,14394
48.7967,2.3338,14395
48.7967,2.3338,14396
34.5997,119.1594,14397
34.5997,119.1594,14398
34.7725,113.7266,14399
25.2633,55.3087,14400
25.2633,55.3087,14401
25.2633,55.3087,14402
56,24,14403
56,24,14404
56,24,14405
34.5997,119.1594,14406
34.5997,119.1594,14407
34.5997,119.1594,14408
56,24,14409
56,24,14410
56,24,14411
56,24,14412
56,24,14413
56,24,14414
56,24,14415
56,24,14416
56,24,14417
56,24,14418
56,24,14419
56,24,14420
56,24,14421
56,24,14422
56,24,14423
56,24,14424
40.793,-74.0247,14425
40.793,-74.0247,14426
56,24,14427
56,24,14428
40.793,-74.0247,14429
56,24,14430
40.793,-74.0247,14431
56,24,14432
34.7725,113.7266,14433
34.7725,113.7266,14434
34.7725,113.7266,14435
34.7725,113.7266,14436
34.7725,113.7266,14437
34.7725,113.7266,14438
34.7725,113.7266,14439
31.0449,121.4012,14440
31.0449,121.4012,14441
31.0449,121.4012,14442
48.8582,2.3387,14443
48.8582,2.3387,14444
48.8582,2.3387,14445
31.0449,121.4012,14446
31.0449,121.4012,14447
31.0449,121.4012,14448
34.7725,113.7266,14449
34.7725,113.7266,14450
34.7725,113.7266,14451
48.8579,2.3491,14452
48.8579,2.3491,14453
48.8579,2.3491,14454
33.5119,-101.9316,14455
31.0449,121.4012,14456
35.685,139.7514,14457
35.685,139.7514,14458
35.685,139.7514,14459
37.751,-97.822,14460
37.751,-97.822,14461
37.751,-97.822,14462
37.751,-97.822,14463
48.8582,2.3387,14464
48.8582,2.3387,14465
48.8582,2.3387,14466
31.0449,121.4012,14467
34.5997,119.1594,14468
34.5997,119.1594,14469
34.5997,119.1594,14470
34.0584,-118.278,14471
34.7725,113.7266,14472
40.793,-74.0247,14473
40.793,-74.0247,14474
40.793,-74.0247,14475
31.0449,121.4012,14476
31.0449,121.4012,14477
31.0449,121.4012,14478
17.1088,103.0149,14479
31.0449,121.4012,14480
34.7725,113.7266,14481
34.7725,113.7266,14482
34.7725,113.7266,14483
31.0449,121.4012,14484
31.0449,121.4012,14485
31.0449,121.4012,14486
31.0449,121.4012,14487
31.0449,121.4012,14488
34.7725,113.7266,14489
34.7725,113.7266,14490
34.7725,113.7266,14491
34.7725,113.7266,14492
34.7725,113.7266,14493
34.5997,119.1594,14494
34.5997,119.1594,14495
34.5997,119.1594,14496
34.5997,119.1594,14497
40.793,-74.0247,14498
50.1188,8.6843,14499
45.6591,11.416,14500
34.5997,119.1594,14501
9,-80,14502
34.7725,113.7266,14503
19.797,105.7674,14504
19.797,105.7674,14505
19.797,105.7674,14506
30.6329,120.5608,14507
30.6329,120.5608,14508
30.6329,120.5608,14509
34.5997,119.1594,14510
34.5997,119.1594,14511
34.5997,119.1594,14512
31.0449,121.4012,14513
31.0449,121.4012,14514
31.0449,121.4012,14515
31.0449,121.4012,14516
37.751,-97.822,14517
31.0449,121.4012,14518
31.0449,121.4012,14519
31.0449,121.4012,14520
21.0313,105.8516,14521
39.9288,116.3889,14522
34.7725,113.7266,14523
34.7725,113.7266,14524
34.7725,113.7266,14525
34.7725,113.7266,14526
34.7725,113.7266,14527
34.7725,113.7266,14528
36.3214,127.4197,14529
20.676,-103.3358,14530
34.7725,113.7266,14531
34.5997,119.1594,14532
34.5997,119.1594,14533
38.7167,-9.1333,14534
34.5997,119.1594,14535
51.6552,-0.3879,14536
34.7725,113.7266,14537
51.4828,-0.1371,14538
48.8582,2.3387,14539
50.4333,30.5167,14540
50.8294,-0.4836,14541
48.8582,2.3387,14542
27.5448,112.3706,14543
27.5448,112.3706,14544
27.5448,112.3706,14545
27.5448,112.3706,14546
38.7095,-78.1539,14547
34.7725,113.7266,14548
22.8057,86.1804,14549
20.0063,77.006,14550
20.0063,77.006,14551
20.0063,77.006,14552
20.0063,77.006,14553
34.5997,119.1594,14554
34.5997,119.1594,14555
34.5997,119.1594,14556
34.5997,119.1594,14557
34.5997,119.1594,14558
12.9719,77.5937,14559
12.9719,77.5937,14560
48.8138,2.3873,14561
12.9719,77.5937,14562
48.8138,2.3873,14563
12.9719,77.5937,14564
48.8138,2.3873,14565
48.8138,2.3873,14566
34.7725,113.7266,14567
12.9719,77.5937,14568
12.9719,77.5937,14569
12.9719,77.5937,14570
12.9719,77.5937,14571
12.9719,77.5937,14572
34.5997,119.1594,14573
34.5997,119.1594,14574
34.5997,119.1594,14575
34.5997,119.1594,14576
34.5997,119.1594,14577
34.5997,119.1594,14578
50.1188,8.6843,14579
50.1188,8.6843,14580
50.1188,8.6843,14581
50.1188,8.6843,14582
31.0449,121.4012,14583
31.0449,121.4012,14584
31.0449,121.4012,14585
34.5997,119.1594,14586
34.5997,119.1594,14587
34.5997,119.1594,14588
52.2394,21.0362,14589
34.7725,113.7266,14590
34.7725,113.7266,14591
34.7725,113.7266,14592
31.0449,121.4012,14593
34.7725,113.7266,14594
51.6906,5.2755,14595
39.9288,116.3889,14596
39.9288,116.3889,14597
39.9288,116.3889,14598
50.4522,30.5287,14599
34.7725,113.7266,14600
34.5997,119.1594,14601
34.5997,119.1594,14602
34.5997,119.1594,14603
34.5997,119.1594,14604
34.5997,119.1594,14605
34.5997,119.1594,14606
34.5997,119.1594,14607
-34.6033,-58.3816,14608
19.0748,72.8856,14609
31.0449,121.4012,14610
34.7725,113.7266,14611
-10.9823,-37.1033,14612
34.7725,113.7266,14613
31.0449,121.4012,14614
31.0449,121.4012,14615
31.0449,121.4012,14616
1.3248,103.8566,14617
1.3248,103.8566,14618
1.3248,103.8566,14619
34.7725,113.7266,14620
34.5997,119.1594,14621
34.5997,119.1594,14622
34.5997,119.1594,14623
13.0878,80.2785,14624
31.0449,121.4012,14625
31.0449,121.4012,14626
31.0449,121.4012,14627
34.7725,113.7266,14628
34.7725,113.7266,14629
34.5997,119.1594,14630
13.0878,80.2785,14631
12.9719,77.5937,14632
-6.9932,110.4215,14633
48.8582,2.3387,14634
34.5997,119.1594,14635
29.8782,121.5495,14636
34.7725,113.7266,14637
34.7725,113.7266,14638
34.7725,113.7266,14639
-6.1741,106.8296,14640
-6.1741,106.8296,14641
-6.1741,106.8296,14642
-6.1741,106.8296,14643
48.7967,2.3338,14644
56,24,14645
56,24,14646
56,24,14647
56,24,14648
56,24,14649
56,24,14650
56,24,14651
56,24,14652
56,24,14653
56,24,14654
56,24,14655
56,24,14656
56,24,14657
56,24,14658
56,24,14659
56,24,14660
56,24,14661
56,24,14662
56,24,14663
56,24,14664
56,24,14665
56,24,14666
56,24,14667
1.314,103.6839,14668
1.314,103.6839,14669
1.314,103.6839,14670
25.2633,55.3087,14671
56,24,14672
34.5997,119.1594,14673
56,24,14674
56,24,14675
56,24,14676
56,24,14677
40.793,-74.0247,14678
56,24,14679
31.0449,121.4012,14680
31.0449,121.4012,14681
31.0449,121.4012,14682
34.7725,113.7266,14683
34.7725,113.7266,14684
31.0449,121.4012,14685
48.8582,2.3387,14686
31.0449,121.4012,14687
34.7725,113.7266,14688
48.8579,2.3491,14689
48.8579,2.3491,14690
48.8579,2.3491,14691
48.8579,2.3491,14692
48.8579,2.3491,14693
9,-80,14694
9,-80,14695
9,-80,14696
35.685,139.7514,14697
37.751,-97.822,14698
48.8582,2.3387,14699
34.5997,119.1594,14700
40.793,-74.0247,14701
31.0449,121.4012,14702
34.7725,113.7266,14703
-10.1708,123.6069,14704
-10.1708,123.6069,14705
-10.1708,123.6069,14706
34.7725,113.7266,14707
34.7725,113.7266,14708
34.7725,113.7266,14709
34.7725,113.7266,14710
34.7725,113.7266,14711
34.7725,113.7266,14712
31.0449,121.4012,14713
31.0449,121.4012,14714
31.0449,121.4012,14715
31.0449,121.4012,14716
31.0449,121.4012,14717
34.7725,113.7266,14718
31.0449,121.4012,14719
31.0449,121.4012,14720
31.0449,121.4012,14721
34.5997,119.1594,14722
34.7725,113.7266,14723
34.7725,113.7266,14724
34.7725,113.7266,14725
31.0449,121.4012,14726
31.0449,121.4012,14727
31.0449,121.4012,14728
19.797,105.7674,14729
30.6329,120.5608,14730
34.7725,113.7266,14731
34.7725,113.7266,14732
34.7725,113.7266,14733
34.5997,119.1594,14734
31.0449,121.4012,14735
31.0449,121.4012,14736
31.0449,121.4012,14737
31.0449,121.4012,14738
31.0449,121.4012,14739
34.7725,113.7266,14740
34.5997,119.1594,14741
34.5997,119.1594,14742
34.5997,119.1594,14743
34.5997,119.1594,14744
48.8582,2.3387,14745
48.8582,2.3387,14746
48.8582,2.3387,14747
27.5448,112.3706,14748
20.0063,77.006,14749
34.5997,119.1594,14750
31.0449,121.4012,14751
31.0449,121.4012,14752
31.0449,121.4012,14753
48.8582,2.3387,14754
48.8582,2.3387,14755
48.8582,2.3387,14756
12.9719,77.5937,14757
48.8138,2.3873,14758
34.5997,119.1594,14759
34.5997,119.1594,14760
34.5997,119.1594,14761
34.5997,119.1594,14762
12.9719,77.5937,14763
34.5997,119.1594,14764
34.5997,119.1594,14765
34.5997,119.1594,14766
34.5997,119.1594,14767
50.1188,8.6843,14768
31.0449,121.4012,14769
-8.5842,116.1187,14770
-8.5842,116.1187,14771
-8.5842,116.1187,14772
-8.5842,116.1187,14773
31.0449,121.4012,14774
31.0449,121.4012,14775
31.0449,121.4012,14776
31.0449,121.4012,14777
34.5997,119.1594,14778
31.0449,121.4012,14779
31.0449,121.4012,14780
31.0449,121.4012,14781
34.7725,113.7266,14782
34.7725,113.7266,14783
34.7725,113.7266,14784
34.7725,113.7266,14785
34.7725,113.7266,14786
34.5997,119.1594,14787
34.5997,119.1594,14788
34.5997,119.1594,14789
37.751,-97.822,14790
37.751,-97.822,14791
37.751,-97.822,14792
34.7725,113.7266,14793
34.7725,113.7266,14794
34.7725,113.7266,14795
34.7725,113.7266,14796
34.7725,113.7266,14797
34.7725,113.7266,14798
34.7725,113.7266,14799
31.0449,121.4012,14800
31.0449,121.4012,14801
31.0449,121.4012,14802
34.7725,113.7266,14803
34.7725,113.7266,14804
34.7725,113.7266,14805
1.2929,103.8547,14806
1.2929,103.8547,14807
1.2929,103.8547,14808
34.5997,119.1594,14809
34.5997,119.1594,14810
34.5997,119.1594,14811
-8.5842,116.1187,14812
-8.5842,116.1187,14813
-8.5842,116.1187,14814
39.9288,116.3889,14815
10.9685,-74.7813,14816
10.9685,-74.7813,14817
10.9685,-74.7813,14818
34.5997,119.1594,14819
34.5997,119.1594,14820
34.5997,119.1594,14821
34.5997,119.1594,14822
38.6438,-77.3451,14823
38.6438,-77.3451,14824
38.6438,-77.3451,14825
38.6438,-77.3451,14826
34.5997,119.1594,14827
34.7725,113.7266,14828
34.7725,113.7266,14829
34.7725,113.7266,14830
34.7725,113.7266,14831
34.7725,113.7266,14832
34.7725,113.7266,14833
34.7725,113.7266,14834
31.0449,121.4012,14835
1.3248,103.8566,14836
34.5997,119.1594,14837
31.0449,121.4012,14838
33.1613,115.6241,14839
33.1613,115.6241,14840
33.1613,115.6241,14841
34.7725,113.7266,14842
34.7725,113.7266,14843
34.7725,113.7266,14844
34.7725,113.7266,14845
22.2795,114.146,14846
22.2795,114.146,14847
22.2795,114.146,14848
34.7725,113.7266,14849
-6.1741,106.8296,14850
34.7725,113.7266,14851
34.7725,113.7266,14852
34.7725,113.7266,14853
39.1423,117.1726,14854
39.1423,117.1726,14855
39.1423,117.1726,14856
-27.6145,-48.5012,14857
-27.6145,-48.5012,14858
-27.6145,-48.5012,14859
-27.6145,-48.5012,14860
56,24,14861
56,24,14862
56,24,14863
56,24,14864
56,24,14865
56,24,14866
48.8579,2.3491,14867
48.8579,2.3491,14868
48.8579,2.3491,14869
1.314,103.6839,14870
34.7725,113.7266,14871
34.7725,113.7266,14872
34.7725,113.7266,14873
31.0449,121.4012,14874
40.8364,-74.1403,14875
40.8364,-74.1403,14876
40.8364,-74.1403,14877
34.7725,113.7266,14878
34.7725,113.7266,14879
34.7725,113.7266,14880
34.7725,113.7266,14881
20.0063,77.006,14882
20.0063,77.006,14883
20.0063,77.006,14884
43.6547,-79.3623,14885
43.6547,-79.3623,14886
43.6547,-79.3623,14887
-23.6704,-46.9472,14888
-23.6704,-46.9472,14889
-23.6704,-46.9472,14890
-23.6704,-46.9472,14891
37.4562,126.7288,14892
37.4562,126.7288,14893
37.4562,126.7288,14894
1.314,103.6839,14895
1.314,103.6839,14896
1.314,103.6839,14897
34.5997,119.1594,14898
34.5997,119.1594,14899
34.5997,119.1594,14900
12.9719,77.5937,14901
12.9719,77.5937,14902
12.9719,77.5937,14903
48.8579,2.3491,14904
34.7725,113.7266,14905
34.7725,113.7266,14906
34.7725,113.7266,14907
9,-80,14908
34.7725,113.7266,14909
34.7725,113.7266,14910
34.7725,113.7266,14911
48.5855,7.7418,14912
48.5855,7.7418,14913
48.5855,7.7418,14914
51.4964,-0.1224,14915
51.4964,-0.1224,14916
51.4964,-0.1224,14917
-10.1708,123.6069,14918
34.7725,113.7266,14919
34.5997,119.1594,14920
34.5997,119.1594,14921
34.5997,119.1594,14922
34.7725,113.7266,14923
31.0449,121.4012,14924
31.0449,121.4012,14925
31.0449,121.4012,14926
31.0449,121.4012,14927
31.0449,121.4012,14928
34.0485,-118.2529,14929
34.0485,-118.2529,14930
34.0485,-118.2529,14931
34.7725,113.7266,14932
34.7725,113.7266,14933
34.7725,113.7266,14934
34.7725,113.7266,14935
34.7725,113.7266,14936
34.7725,113.7266,14937
34.7725,113.7266,14938
34.7725,113.7266,14939
-31.6542,-68.2853,14940
-31.6542,-68.2853,14941
-31.6542,-68.2853,14942
34.7725,113.7266,14943
34.7725,113.7266,14944
34.7725,113.7266,14945
34.5997,119.1594,14946
34.5997,119.1594,14947
34.5997,119.1594,14948
31.0449,121.4012,14949
34.7725,113.7266,14950
34.7725,113.7266,14951
34.7725,113.7266,14952
-31.6542,-68.2853,14953
-31.6542,-68.2853,14954
-31.6542,-68.2853,14955
-31.6542,-68.2853,14956
34.7725,113.7266,14957
34.7725,113.7266,14958
34.7725,113.7266,14959
