2020-09-28 01:18:25.221,filter,519,INFO,sshd,Found,62.28.217.62,AS15525,MEO - SERVICOS DE COMUNICACOES E MULTIMEDIA S.A.,meo.pt,62.28.0.0/16,isp,351,Cavaleiros,EU,Europe,PT,Portugal,True,39.0801,-8.217,7425-106,Portalegre,12,False,False,False,False,False,False,False,200
2020-09-28 01:18:25.544,actions,519,NOTICE,sshd,Ban,62.28.217.62,AS15525,MEO - SERVICOS DE COMUNICACOES E MULTIMEDIA S.A.,meo.pt,62.28.0.0/16,isp,351,Cavaleiros,EU,Europe,PT,Portugal,True,39.0801,-8.217,7425-106,Portalegre,12,False,False,False,False,False,False,False,200
2020-09-28 01:18:27.251,filter,519,INFO,sshd,Found,62.28.217.62,AS15525,MEO - SERVICOS DE COMUNICACOES E MULTIMEDIA S.A.,meo.pt,62.28.0.0/16,isp,351,Cavaleiros,EU,Europe,PT,Portugal,True,39.0801,-8.217,7425-106,Portalegre,12,False,False,False,False,False,False,False,200
2020-09-28 04:18:28.903,actions,519,NOTICE,sshd,Unban,62.28.217.62,AS15525,MEO - SERVICOS DE COMUNICACOES E MULTIMEDIA S.A.,meo.pt,62.28.0.0/16,isp,351,Cavaleiros,EU,Europe,PT,Portugal,True,39.0801,-8.217,7425-106,Portalegre,12,False,False,False,False,False,False,False,200
2020-09-28 17:57:36.612,filter,519,INFO,sshd,Found,62.28.112.205,AS15525,MEO - SERVICOS DE COMUNICACOES E MULTIMEDIA S.A.,meo.pt,62.28.0.0/16,isp,351,Oeiras,EU,Europe,PT,Portugal,True,38.691,-9.3108,2780-000,Lisbon,11,False,False,False,False,False,False,False,200
2020-09-28 17:57:36.622,filter,519,INFO,sshd,Found,62.28.112.205,AS15525,MEO - SERVICOS DE COMUNICACOES E MULTIMEDIA S.A.,meo.pt,62.28.0.0/16,isp,351,Oeiras,EU,Europe,PT,Portugal,True,38.691,-9.3108,2780-000,Lisbon,11,False,False,False,False,False,False,False,200
2020-09-28 17:57:36.874,actions,519,NOTICE,sshd,Ban,62.28.112.205,AS15525,MEO - SERVICOS DE COMUNICACOES E MULTIMEDIA S.A.,meo.pt,62.28.0.0/16,isp,351,Oeiras,EU,Europe,PT,Portugal,True,38.691,-9.3108,2780-000,Lisbon,11,False,False,False,False,False,False,False,200
2020-09-28 17:57:38.295,filter,519,INFO,sshd,Found,62.28.112.205,AS15525,MEO - SERVICOS DE COMUNICACOES E MULTIMEDIA S.A.,meo.pt,62.28.0.0/16,isp,351,Oeiras,EU,Europe,PT,Portugal,True,38.691,-9.3108,2780-000,Lisbon,11,False,False,False,False,False,False,False,200
2020-09-28 20:57:38.174,actions,519,NOTICE,sshd,Unban,62.28.112.205,AS15525,MEO - SERVICOS DE COMUNICACOES E MULTIMEDIA S.A.,meo.pt,62.28.0.0/16,isp,351,Oeiras,EU,Europe,PT,Portugal,True,38.691,-9.3108,2780-000,Lisbon,11,False,False,False,False,False,False,False,200
2020-10-03 18:31:11.440,filter,519,INFO,sshd,Found,83.240.242.218,AS15525,MEO - SERVICOS DE COMUNICACOES E MULTIMEDIA S.A.,meo.pt,83.240.128.0/17,isp,351,Coimbra,EU,Europe,PT,Portugal,True,40.2056,-8.4196,3000-408,Coimbra,6,False,False,False,False,False,False,False,200
2020-10-03 18:31:11.800,actions,519,NOTICE,sshd,Ban,83.240.242.218,AS15525,MEO - SERVICOS DE COMUNICACOES E MULTIMEDIA S.A.,meo.pt,83.240.128.0/17,isp,351,Coimbra,EU,Europe,PT,Portugal,True,40.2056,-8.4196,3000-408,Coimbra,6,False,False,False,False,False,False,False,200
2020-10-03 18:31:14.154,filter,519,INFO,sshd,Found,83.240.242.218,AS15525,MEO - SERVICOS DE COMUNICACOES E MULTIMEDIA S.A.,meo.pt,83.240.128.0/17,isp,351,Coimbra,EU,Europe,PT,Portugal,True,40.2056,-8.4196,3000-408,Coimbra,6,False,False,False,False,False,False,False,200
2020-10-03 21:31:14.027,actions,519,NOTICE,sshd,Unban,83.240.242.218,AS15525,MEO - SERVICOS DE COMUNICACOES E MULTIMEDIA S.A.,meo.pt,83.240.128.0/17,isp,351,Coimbra,EU,Europe,PT,Portugal,True,40.2056,-8.4196,3000-408,Coimbra,6,False,False,False,False,False,False,False,200
2020-10-04 06:03:58.503,filter,519,INFO,sshd,Found,62.28.222.221,AS15525,MEO - SERVICOS DE COMUNICACOES E MULTIMEDIA S.A.,meo.pt,62.28.0.0/16,isp,351,Caldas da Rainha,EU,Europe,PT,Portugal,True,39.4033,-9.1384,2500-843,Leiria,10,False,False,False,False,False,False,False,200
2020-10-04 06:03:58.505,filter,519,INFO,sshd,Found,62.28.222.221,AS15525,MEO - SERVICOS DE COMUNICACOES E MULTIMEDIA S.A.,meo.pt,62.28.0.0/16,isp,351,Caldas da Rainha,EU,Europe,PT,Portugal,True,39.4033,-9.1384,2500-843,Leiria,10,False,False,False,False,False,False,False,200
2020-10-04 06:03:58.622,actions,519,NOTICE,sshd,Ban,62.28.222.221,AS15525,MEO - SERVICOS DE COMUNICACOES E MULTIMEDIA S.A.,meo.pt,62.28.0.0/16,isp,351,Caldas da Rainha,EU,Europe,PT,Portugal,True,39.4033,-9.1384,2500-843,Leiria,10,False,False,False,False,False,False,False,200
2020-10-04 06:04:01.217,filter,519,INFO,sshd,Found,62.28.222.221,AS15525,MEO - SERVICOS DE COMUNICACOES E MULTIMEDIA S.A.,meo.pt,62.28.0.0/16,isp,351,Caldas da Rainha,EU,Europe,PT,Portugal,True,39.4033,-9.1384,2500-843,Leiria,10,False,False,False,False,False,False,False,200
2020-10-04 09:04:00.459,actions,519,NOTICE,sshd,Unban,62.28.222.221,AS15525,MEO - SERVICOS DE COMUNICACOES E MULTIMEDIA S.A.,meo.pt,62.28.0.0/16,isp,351,Caldas da Rainha,EU,Europe,PT,Portugal,True,39.4033,-9.1384,2500-843,Leiria,10,False,False,False,False,False,False,False,200
2020-10-05 09:07:48.422,filter,519,INFO,sshd,Found,37.189.194.14,AS3243,MEO - SERVICOS DE COMUNICACOES E MULTIMEDIA S.A.,meo.pt,37.189.0.0/16,isp,351,Rio Tinto,EU,Europe,PT,Portugal,True,41.1826,-8.5581,4435-110,Porto,13,False,False,False,False,False,False,False,200
2020-10-05 09:07:48.674,actions,519,NOTICE,sshd,Ban,37.189.194.14,AS3243,MEO - SERVICOS DE COMUNICACOES E MULTIMEDIA S.A.,meo.pt,37.189.0.0/16,isp,351,Rio Tinto,EU,Europe,PT,Portugal,True,41.1826,-8.5581,4435-110,Porto,13,False,False,False,False,False,False,False,200
2020-10-05 09:07:50.458,filter,519,INFO,sshd,Found,37.189.194.14,AS3243,MEO - SERVICOS DE COMUNICACOES E MULTIMEDIA S.A.,meo.pt,37.189.0.0/16,isp,351,Rio Tinto,EU,Europe,PT,Portugal,True,41.1826,-8.5581,4435-110,Porto,13,False,False,False,False,False,False,False,200
2020-10-05 10:39:25.847,actions,562,NOTICE,sshd,Ban,37.189.194.14,AS3243,MEO - SERVICOS DE COMUNICACOES E MULTIMEDIA S.A.,meo.pt,37.189.0.0/16,isp,351,Rio Tinto,EU,Europe,PT,Portugal,True,41.1826,-8.5581,4435-110,Porto,13,False,False,False,False,False,False,False,200
2020-10-05 12:07:49.128,actions,562,NOTICE,sshd,Unban,37.189.194.14,AS3243,MEO - SERVICOS DE COMUNICACOES E MULTIMEDIA S.A.,meo.pt,37.189.0.0/16,isp,351,Rio Tinto,EU,Europe,PT,Portugal,True,41.1826,-8.5581,4435-110,Porto,13,False,False,False,False,False,False,False,200
2020-10-06 01:51:38.633,filter,562,INFO,sshd,Found,81.84.249.147,AS2860,NOS COMUNICACOES,nos.pt,81.84.192.0/18,isp,351,Lisbon,EU,Europe,PT,Portugal,True,38.7167,-9.1333,1050-001,Lisbon,11,False,False,False,False,False,False,False,200
2020-10-06 01:51:38.681,actions,562,NOTICE,sshd,Ban,81.84.249.147,AS2860,NOS COMUNICACOES,nos.pt,81.84.192.0/18,isp,351,Lisbon,EU,Europe,PT,Portugal,True,38.7167,-9.1333,1050-001,Lisbon,11,False,False,False,False,False,False,False,200
2020-10-06 01:51:40.733,filter,562,INFO,sshd,Found,81.84.249.147,AS2860,NOS COMUNICACOES,nos.pt,81.84.192.0/18,isp,351,Lisbon,EU,Europe,PT,Portugal,True,38.7167,-9.1333,1050-001,Lisbon,11,False,False,False,False,False,False,False,200
2020-10-06 04:51:40.490,actions,562,NOTICE,sshd,Unban,81.84.249.147,AS2860,NOS COMUNICACOES,nos.pt,81.84.192.0/18,isp,351,Lisbon,EU,Europe,PT,Portugal,True,38.7167,-9.1333,1050-001,Lisbon,11,False,False,False,False,False,False,False,200
